"Chr" "Gene" "nSNPs" "nSims" "Start" "Stop" "Test" "Pvalue" "Best-SNP" "SNP-pvalue"
1 "AKR1A1" 52 1000 45789084 45808308 49.5451667309662 0.571 "rs487174" 0.571
1 "AKR7A2" 88 1000 19503048 19511227 73.0659555424674 0.874 "rs214338" 0.874
1 "ALDH4A1" 77 1000 19070512 19101659 88.5156945973904 0.174 "rs6684577" 0.174
1 "ALDH9A1" 181 1e+05 163898072 163934524 207.116200768834 0.0891 "rs16848958" 0.0891
1 "ALG14" 156 1000 95220884 95311071 134.368895562097 0.894 "rs12084502" 0.894
1 "ALPL" 179 1000 21708444 21777492 155.122022747793 0.901 "rs10799701" 0.901
1 "ALX3" 66 1000 110404519 110414845 72.1110894432824 0.283 "rs333076" 0.283
1 "AMIGO1" 72 1000 109850968 109853859 69.6667473919731 0.556 "rs2781552" 0.556
1 "AMPD2" 69 1e+05 109963981 109976200 87.443127295819 0.06627 "rs2269340" 0.06627
1 "AMY1A-3" 17 1000 104093801 104102834 18.0133361500271 0.388 "rs1566154" 0.388
1 "AMY1B-1" 1 1000 103999847 104008695 1.21674700288959 0.27 "rs1150075" 0.27
1 "AMY1C-1" 1 1000 103999825 104008695 1.27945711483202 0.258 "rs1150075" 0.258
1 "AMY1C-3" 17 1000 104093963 104102833 15.3400867576234 0.571 "rs1566154" 0.571
1 "AMY2A" 9 1000 103961521 103969923 12.860944238436 0.169 "rs1150075" 0.169
1 "AMY2B" 18 1000 103898844 103923672 24.4774369478514 0.14 "rs2050592" 0.14
1 "ANGEL2" 53 1000 211232146 211255791 58.2282361580444 0.289 "rs10494956" 0.289
1 "ANGPTL3" 41 1000 62835774 62843768 51.0551843889236 0.135 "rs17381383" 0.135
1 "ANKRD13C" 76 1000 70497272 70593005 67.2898398794237 0.752 "rs10518334" 0.752
1 "ANKRD35" 37 1000 144260565 144279883 37.4595213084908 0.448 "rs12401622" 0.448
1 "ANXA9" 66 1000 149221122 149234738 68.4541906077464 0.394 "rs2124952" 0.394
1 "AOF2" 52 1e+05 23218532 23282771 68.7968284710069 0.05927 "rs16827981" 0.05927
1 "APITD1" 59 1000 10412745 10434797 55.8326250072378 0.593 "rs10127643" 0.593
1 "APOA1BP" 74 1000 154828181 154830715 85.763110237868 0.165 "rs3795727" 0.165
1 "APOA2" 84 1000 159458706 159460042 75.9310479824478 0.723 "rs6413453" 0.723
1 "ARHGAP29" 130 1e+05 94407050 94475895 156.79760961543 0.05475 "rs6686599" 0.05475
1 "ARHGAP30" 76 1000 159283355 159306384 64.6157020744057 0.821 "rs3892375" 0.821
1 "ARHGEF10L" 175 1000 17738916 17896957 175.177658879151 0.482 "rs869526" 0.482
1 "ARHGEF11" 204 1000 155171255 155281786 228.843280302852 0.112 "rs11264614" 0.112
1 "ARHGEF16" 55 1000 3361006 3387537 68.5056491180744 0.10426 "rs2493292" 0.10426
1 "ARHGEF19" 74 1000 16397185 16411691 64.8628159544489 0.767 "rs6688638" 0.767
1 "ARID1A" 26 1000 26895108 26981188 19.6466309858694 0.808 "rs4466675" 0.808
1 "ARID4B" 130 1000 233396832 233558155 143.712743863084 0.194 "rs6683978" 0.194
1 "ARL8A" 105 1000 200368599 200380489 110.402985009141 0.34 "rs4950771" 0.34
1 "ARNT" 50 1000 149048809 149115810 62.5530637124074 0.10957 "rs7556661" 0.10957
1 "ARV1" 88 1000 229181445 229203102 83.8973333203134 0.604 "rs4846886" 0.604
1 "ASB17" 128 1000 76157147 76170704 138.451373479578 0.249 "rs5745513" 0.249
1 "ASH1L" 50 1000 153571675 153798948 61.5355651786447 0.127 "rs12741581" 0.127
1 "ASPM" 121 1e+05 195319879 195382447 156.658634710787 0.01613 "rs10801596" 0.01613
1 "ASTN1" 367 1000 175096825 175400647 379.838954857597 0.311 "rs227519" 0.311
1 "ATAD3A" 28 1000 1437417 1459927 31.9390095767891 0.277 "rs880051" 0.277
1 "ATAD3B" 14 1000 1397026 1421445 15.9897604143504 0.314 "rs3766177" 0.314
1 "ATF6" 372 1000 160002707 160195476 380.083589971047 0.375 "rs11582408" 0.375
1 "ATG4C" 156 1000 63022390 63102638 167.40675997924 0.252 "rs2780879" 0.252
1 "ATP13A2" 67 1000 17185039 17210854 58.7716223194758 0.753 "rs761423" 0.753
1 "ATP1A1" 61 1000 116717358 116748919 55.4908793830756 0.675 "rs6428891" 0.675
1 "ATP1B1" 187 1000 167342570 167368584 179.601841460191 0.638 "rs10919065" 0.638
1 "ATP5F1" 113 1000 111793265 111806048 80.9907247131104 0.99 "rs2298191" 0.99
1 "ATPAF1" 94 1000 46870997 46906686 95.5162977892029 0.437 "rs11211313" 0.437
1 "ATPIF1" 66 1000 28435197 28437198 70.3234308009312 0.335 "rs580800" 0.335
1 "ATXN7L2" 72 1000 109828083 109836879 81.5334298262524 0.207 "rs2781552" 0.207
1 "AURKAIP1" 2 1000 1298972 1300681 3.15975822038511 0.206 "rs2765033" 0.206
1 "B3GALNT2" 123 1000 233679867 233734404 111.383319825945 0.765 "rs291377" 0.765
1 "B3GALT2" 50 1000 191414798 191422347 45.4827038520929 0.655 "rs1325196" 0.655
1 "B3GALT6" 33 1000 1157491 1160283 41.1859992488975 0.155 "rs11260562" 0.155
1 "BAI2" 61 1000 31965304 32002235 65.7445069238209 0.316 "rs4949460" 0.316
1 "BAT2D1" 209 1000 169721289 169829273 196.897619372273 0.716 "rs12129856" 0.716
1 "BATF3" 85 1e+05 210926382 210939950 109.403387303833 0.03856 "rs2884573" 0.03856
1 "BCAR3" 111 1000 93799936 93919973 92.3845994561833 0.9 "rs237438" 0.9
1 "BCAS2" 46 1000 114911703 114925788 38.2093658599005 0.786 "rs1484835" 0.786
1 "BCL10" 133 1e+05 85504047 85516171 179.957655968419 0.00419 "rs11161595" 0.00419
1 "BEST4" 45 1000 45021843 45026013 54.626658000385 0.154 "rs12407627" 0.154
1 "BGLAP" 65 1000 154478574 154479736 67.0679936858036 0.406 "rs933489" 0.406
1 "BLZF1" 143 1000 167603817 167632404 116.075486072425 0.952 "rs10800432" 0.952
1 "BOLA1" 22 1000 148137824 148138969 13.8125008590823 0.908 "rs12078573" 0.908
1 "BRDT" 86 1000 92187515 92252573 100.759943250291 0.132 "rs6664544" 0.132
1 "BRP44" 54 1e+05 166153933 166171857 70.8654073371056 0.06154 "rs12059592" 0.06154
1 "BSND" 128 1000 55237204 55247053 93.2324254222076 0.991 "rs11206510" 0.991
1 "BTF3L4" 51 1000 52294560 52326650 58.8559122363696 0.21 "rs12406048" 0.21
1 "BTG2" 98 1000 201541286 201545352 104.165992417556 0.316 "rs3820224" 0.316
1 "C1orf101" 203 1000 242691315 242870285 196.871108689919 0.608 "rs4658642" 0.608
1 "C1orf105" 160 1000 170656452 170704589 148.80118408208 0.727 "rs16844585" 0.727
1 "C1orf106" 90 1000 199127291 199151486 107.479269819746 0.101 "rs296552" 0.101
1 "C1orf107" 124 1000 208067955 208097531 112.859296701155 0.754 "rs17015217" 0.754
1 "C1orf109" 121 1000 37919828 37928779 118.55094500756 0.546 "rs11264095" 0.546
1 "C1orf110" 175 1e+05 161090710 161105229 204.731879067956 0.06149 "rs12131996" 0.06149
1 "C1orf111" 165 1000 160610138 160613268 173.32535463989 0.313 "rs164152" 0.313
1 "C1orf122" 23 1000 38046555 38047713 27.4573412986081 0.237 "rs12563037" 0.237
1 "C1orf124" 59 1000 229540304 229556612 53.912370880299 0.663 "rs12239313" 0.663
1 "C1orf125" 314 1000 177601737 177790493 313.27085157414 0.501 "rs4651028" 0.501
1 "C1orf127" 98 1000 10929119 10946845 86.916254617323 0.781 "rs10864483" 0.781
1 "C1orf129" 152 1000 169171259 169234570 149.246017150768 0.548 "rs16863891" 0.548
1 "C1orf130" 82 1000 24755188 24808403 78.8200872986314 0.579 "rs4073051" 0.579
1 "C1orf135" 59 1000 26033083 26058435 37.4924593651348 0.987 "rs159522" 0.987
1 "C1orf14" 76 1000 181135622 181189176 71.9291212505494 0.611 "rs4651133" 0.611
1 "C1orf142" 73 1000 225989319 226035550 79.6436991942788 0.278 "rs16848110" 0.278
1 "C1orf144" 58 1e+05 16566169 16597227 88.4520350286837 0.00614 "rs12071176" 0.00614
1 "C1orf146" 60 1000 92456160 92483955 65.9756606461992 0.278 "rs17578364" 0.278
1 "C1orf150" 82 1000 245779073 245806471 97.6080741065135 0.115 "rs1857585" 0.115
1 "C1orf151" 69 1000 19796053 19827761 77.92898370038 0.216 "rs1770489" 0.216
1 "C1orf156" 144 1000 168028295 168030655 115.538634219539 0.961 "rs2272920" 0.961
1 "C1orf157" 92 1000 202268197 202277011 93.3538457699638 0.441 "rs12121394" 0.441
1 "C1orf159" 42 1e+05 1007060 1041599 55.5578424590117 0.07843 "rs9442373" 0.07843
1 "C1orf161" 48 1000 116455898 116479384 36.4811601993604 0.888 "rs2479373" 0.888
1 "C1orf163" 82 1000 52925101 52936626 69.4964677571261 0.836 "rs540803" 0.836
1 "C1orf173" 197 1000 74806382 74912010 183.569694432524 0.745 "rs17552114" 0.745
1 "C1orf174" 74 1000 3795556 3806709 77.3908210551845 0.371 "rs12139857" 0.371
1 "C1orf175" 168 1000 54880031 54948527 181.790535954069 0.221 "rs10888859" 0.221
1 "C1orf176" 68 1000 40747019 40754801 61.1837213360002 0.708 "rs3013466" 0.708
1 "C1orf182" 64 1e+05 154573728 154583409 84.9937620602398 0.04076 "rs11264479" 0.04076
1 "C1orf183" 136 1000 112069892 112099942 136.908802516767 0.462 "rs672757" 0.462
1 "C1orf189" 49 1000 152438471 152445433 52.727657409507 0.332 "rs10737174" 0.332
1 "C1orf192" 83 1000 159601144 159604288 91.7714226290657 0.239 "rs4077629" 0.239
1 "C1orf198" 131 1000 229039488 229070900 147.265535853272 0.157 "rs6661547" 0.157
1 "C1orf21" 260 1e+05 182622772 182864778 291.98197005817 0.08414 "rs17578245" 0.08414
1 "C1orf210" 79 1000 43520143 43523837 76.8978001995107 0.546 "rs1199038" 0.546
1 "C1orf212" 63 1000 35091710 35097932 61.1098545109103 0.544 "rs4993835" 0.544
1 "C1orf213" 67 1000 23568050 23570866 60.9746427578174 0.684 "rs669623" 0.684
1 "C1orf216" 28 1000 35952063 35957377 26.8394946654862 0.527 "rs11264201" 0.527
1 "C1orf222" 26 1000 1843255 1849228 35.364010674291 0.104 "rs752965" 0.104
1 "C1orf25" 51 1e+05 183353840 183392739 69.8063075227613 0.04121 "rs17379801" 0.04121
1 "C1orf26" 76 1000 183392814 183527536 78.1276482659527 0.411 "rs1208517" 0.411
1 "C1orf32" 72 1000 165154619 165211185 53.6500805821406 0.948 "rs1543315" 0.948
1 "C1orf35" 32 1000 226355050 226357645 25.4595438103278 0.787 "rs7537552" 0.787
1 "C1orf51" 62 1e+05 148521852 148526125 80.2446116165982 0.05947 "rs12403795" 0.05947
1 "C1orf52" 119 1000 85490243 85497913 104.811345132335 0.82 "rs12405767" 0.82
1 "C1orf54" 64 1000 148511821 148519951 71.2634431538128 0.249 "rs12403795" 0.249
1 "C1orf55" 45 1000 224237025 224253689 45.8921537225119 0.435 "rs2295418" 0.435
1 "C1orf57" 75 1000 231152992 231180842 66.9433188420495 0.735 "rs2224402" 0.735
1 "C1orf58" 3 1000 220952528 220972729 2.07984994875965 0.556 "rs12073392" 0.556
1 "C1orf61" 69 1000 154640678 154665808 61.9765827481456 0.713 "rs11264479" 0.713
1 "C1orf63" 9 1e+05 25441326 25446572 18.0524394777707 0.03457 "rs4520361" 0.03457
1 "C1orf64" 94 1e+05 16203317 16205771 121.327383038993 0.03041 "rs3754322" 0.03041
1 "C1orf65" 75 1000 221633390 221635435 65.319080850048 0.78 "rs825116" 0.78
1 "C1orf66" 49 1000 154964901 154973365 45.1239869893596 0.631 "rs3795737" 0.631
1 "C1orf67" 90 1000 223183985 223222249 88.0659353300176 0.538 "rs1905116" 0.538
1 "C1orf69" 55 1000 226420051 226436581 56.1922872499797 0.43 "rs7537552" 0.43
1 "C1orf74" 135 1000 208022284 208024513 147.922927555195 0.211 "rs2038053" 0.211
1 "C1orf77" 29 1000 151873148 151884603 36.9697317541958 0.147 "rs11265625" 0.147
1 "C1orf83" 125 1000 54291861 54338004 112.456772557262 0.782 "rs648573" 0.782
1 "C1orf84" 52 1000 43628142 43645152 61.3407762329991 0.176 "rs4141741" 0.176
1 "C1orf9" 106 1000 170768882 170847596 109.828014446603 0.38 "rs16844585" 0.38
1 "C1orf93" 45 1000 2508108 2512762 33.9438373892952 0.886 "rs10910091" 0.886
1 "C1orf94" 190 1e+05 34405210 34457318 245.242592612558 0.00425 "rs719769" 0.00425
1 "C1QA" 105 1000 22835704 22838762 111.487075123835 0.314 "rs12740591" 0.314
1 "C1QC" 106 1e+05 22842704 22847190 127.129809526617 0.07931 "rs12740591" 0.07931
1 "C8A" 142 1e+05 57093066 57156482 197.64168191537 0.00141 "rs641714" 0.00141
1 "CA6" 128 1000 8928508 8957735 137.718807261717 0.263 "rs6577546" 0.263
1 "CACNA1S" 271 1000 199275262 199348317 271.735432998932 0.476 "rs12561765" 0.476
1 "CADM3" 79 1000 157408000 157439556 80.3992398036405 0.435 "rs2249872" 0.435
1 "CALML6" 28 1000 1836125 1838593 31.3212888813849 0.303 "rs752965" 0.303
1 "CAMK1G" 151 1000 207823667 207853907 159.920568412817 0.294 "rs2235453" 0.294
1 "CAMSAP1L1" 158 1000 198975308 199096454 152.658601533923 0.605 "rs12076946" 0.605
1 "CAMTA1" 1064 1000 6767970 7752351 1030.94963398957 0.761 "rs2213778" 0.761
1 "CAP1" 119 1000 40278841 40310908 126.628171225513 0.299 "rs12079615" 0.299
1 "CAPN2" 147 1000 221966741 222030343 154.528055218755 0.319 "rs4653870" 0.319
1 "CAPN9" 276 1000 228949752 229004372 283.57407204673 0.364 "rs6661547" 0.364
1 "CAPZA1" 75 1000 112963597 113015764 78.7878231572911 0.36 "rs3790598" 0.36
1 "CASP9" 126 1000 15691381 15723377 142.022371489054 0.156 "rs2861484" 0.156
1 "CASQ2" 271 1000 116044148 116112949 286.62393502952 0.246 "rs4284265" 0.246
1 "CASZ1" 133 1000 10619252 10779294 147.25728939964 0.188 "rs880315" 0.188
1 "CC2D1B" 34 1000 52588854 52604452 20.8140760373222 0.963 "rs7513934" 0.963
1 "CCDC18" 107 1e+05 93418507 93516856 135.034939181145 0.03473 "rs12563120" 0.03473
1 "CCDC21" 181 1000 26433279 26477886 205.306014964726 0.104 "rs12134756" 0.104
1 "CCDC23" 66 1000 43045319 43055510 52.4651309674918 0.887 "rs17381650" 0.887
1 "CCDC28B" 28 1000 32438788 32443578 18.2753803717181 0.919 "rs10914539" 0.919
1 "CD164L2" 38 1000 27578182 27582392 35.3207228620735 0.594 "rs12565684" 0.594
1 "CD1A" 35 1e+05 156490550 156494682 47.4098449465778 0.07856 "rs3138099" 0.07856
1 "CD1B" 47 1000 156564363 156567945 46.7218339840608 0.484 "rs12760278" 0.484
1 "CD244" 114 1000 159066573 159099269 88.2104959396505 0.965 "rs11265510" 0.965
1 "CD247" 248 1000 165666500 165754471 255.147919977867 0.364 "rs704856" 0.364
1 "CD34" 110 1000 206126505 206151306 95.1763186157709 0.842 "rs11582914" 0.842
1 "CD46" 75 1000 205992024 206035481 55.3319105188194 0.957 "rs14374" 0.957
1 "CD48" 65 1000 158915159 158948209 61.4204237162188 0.603 "rs11265455" 0.603
1 "CD52" 131 1e+05 26516997 26519601 162.031858779249 0.03406 "rs11247926" 0.03406
1 "CD58" 63 1e+05 116858679 116915126 88.1140520649579 0.02008 "rs4839541" 0.02008
1 "CD5L" 109 1e+06 156067327 156078258 174.705311199371 6.6e-05 "rs17690088" 6.6e-05
1 "CDC20" 38 1000 43597212 43601460 34.7182004663546 0.622 "rs4141741" 0.622
1 "CDC42BPA" 602 1000 225244188 225572449 610.524518208387 0.396 "rs6675521" 0.396
1 "CDC42SE1" 58 1000 149290070 149298749 53.5576926164457 0.641 "rs7550434" 0.641
1 "CDC73" 110 1000 191357783 191487679 109.037922648852 0.508 "rs1325196" 0.508
1 "CDCA8" 128 1000 37930745 37947978 114.48253819852 0.798 "rs11264095" 0.798
1 "CDKN2C" 35 1e+05 51206954 51212897 46.844245716124 0.08702 "rs6695869" 0.08702
1 "CENPL" 22 1000 172035310 172060649 25.1066879752807 0.292 "rs6425258" 0.292
1 "CEP350" 239 1000 178190530 178350638 267.01389091677 0.103 "rs6689602" 0.103
1 "CEPT1" 122 1000 111483771 111529247 94.9149652711121 0.967 "rs2147789" 0.967
1 "CFHR2" 68 1000 195179556 195194979 54.2549846571987 0.887 "rs1971579" 0.887
1 "CFHR5" 86 1e+05 195213289 195245426 104.681628115236 0.08338 "rs388338" 0.08338
1 "CGN" 69 1e+05 149750485 149777791 89.0939002924272 0.05224 "rs1342929" 0.05224
1 "CHD5" 82 1000 6084439 6162770 71.806127991934 0.782 "rs2273041" 0.782
1 "CKS1B" 36 1000 153213837 153218346 44.5973731883891 0.154 "rs4845695" 0.154
1 "CLCA1" 153 1e+05 86707113 86738562 187.850832993607 0.02899 "rs2892926" 0.02899
1 "CLCA2" 151 1000 86662356 86694828 140.701480892137 0.715 "rs2892926" 0.715
1 "CLCNKB" 89 1e+05 16242833 16256390 110.105619776228 0.06415 "rs3754322" 0.06415
1 "CLDN19" 50 1000 42971350 42978512 45.3037304011891 0.662 "rs12032134" 0.662
1 "CLK2" 36 1e+05 153499282 153509905 52.8489568907659 0.03468 "rs12741581" 0.03468
1 "CLSPN" 35 1000 35974404 36008138 28.5082733705775 0.773 "rs11264201" 0.773
1 "CNIH3" 277 1000 222870801 222994872 250.593232369411 0.871 "rs9919286" 0.871
1 "CNKSR1" 106 1000 26376567 26388962 99.3871350014253 0.662 "rs12134756" 0.662
1 "CNR2" 15 1000 24073046 24112404 10.780405957031 0.768 "rs2502959" 0.768
1 "COG2" 252 1000 228844880 228896351 222.080081656039 0.913 "rs6659928" 0.913
1 "COL11A1" 468 1000 103114610 103346640 482.921532158379 0.307 "rs2622865" 0.307
1 "COL16A1" 102 1000 31890434 31942355 114.57273826206 0.186 "rs4949460" 0.186
1 "COL24A1" 645 1000 85967503 86394709 600.189287642257 0.896 "rs10518350" 0.896
1 "COL9A2" 52 1000 40538749 40555526 52.0748149389038 0.471 "rs209587" 0.471
1 "CPSF3L" 8 1000 1236827 1249909 5.80557441893186 0.669 "rs2296474" 0.669
1 "CR1" 170 1000 205736095 205881733 159.045350794284 0.716 "rs4314882" 0.716
1 "CR2" 110 1000 205694292 205729863 101.069166779075 0.717 "rs4314882" 0.717
1 "CRABP2" 58 1000 154936029 154941999 58.0352549318486 0.474 "rs3795737" 0.474
1 "CREG1" 175 1000 165776874 165789680 174.427384746081 0.498 "rs704856" 0.498
1 "CRNN" 111 1000 150648342 150653352 81.4825880821776 0.984 "rs941933" 0.984
1 "CSF1" 91 1000 110254755 110273878 85.6388813041121 0.639 "rs333958" 0.639
1 "CSF3R" 117 1000 36704230 36721096 119.399656250622 0.421 "rs3917907" 0.421
1 "CSMD2" 857 1000 33752195 34404030 829.358195214453 0.745 "rs719769" 0.745
1 "CSRP1" 143 1000 199719282 199742873 129.326963084642 0.787 "rs10800780" 0.787
1 "CTBS" 119 1000 84792809 84812686 111.657017669876 0.671 "rs2271620" 0.671
1 "CTH" 99 1e+05 70649542 70677841 139.222139592613 0.00481 "rs482291" 0.00481
1 "CTNNBIP1" 51 1e+05 9830920 9892903 68.0739580184959 0.05521 "rs7516611" 0.05521
1 "CTPS" 106 1000 41217593 41250822 99.2341845282292 0.666 "rs12408576" 0.666
1 "CTSK" 33 1e+05 149035310 149047436 47.8407271473301 0.04576 "rs10888390" 0.04576
1 "CTSS" 43 1000 148969175 149004929 49.5942603391132 0.227 "rs2184833" 0.227
1 "CTTNBP2NL" 122 1e+05 112740382 112803739 156.013367532983 0.02045 "rs2370851" 0.02045
1 "CYB561D1" 71 1000 109838244 109843000 58.5291309979189 0.855 "rs2781552" 0.855
1 "CYP4A11" 31 1000 47167432 47179743 40.7941315913965 0.11209 "rs11587251" 0.11209
1 "CYP4B1" 62 1000 47037256 47057608 54.6142738558836 0.736 "rs13373822" 0.736
1 "CYP4X1" 66 1000 47261826 47289010 66.7802992163993 0.45 "rs9326151" 0.45
1 "DAB1" 1576 1000 57236166 58488799 1579.56196984638 0.47 "rs11576201" 0.47
1 "DARC" 59 1e+06 157441133 157442914 112.476042461528 3.4e-05 "rs11265158" 3.4e-05
1 "DARS2" 42 1000 172060580 172094305 36.7066378350357 0.702 "rs6425258" 0.702
1 "DBT" 100 1000 100425065 100487997 94.7323750152078 0.63 "rs12060945" 0.63
1 "DCDC2B" 28 1000 32447281 32454384 27.7640972407794 0.477 "rs10914539" 0.477
1 "DCST2" 40 1000 153257626 153272881 31.5690933919955 0.827 "rs10908449" 0.827
1 "DDAH1" 302 1000 85556755 85703411 284.706265322479 0.755 "rs17127399" 0.755
1 "DDOST" 111 1000 20850846 20860624 121.411600213957 0.235 "rs6426645" 0.235
1 "DDX59" 127 1000 198879787 198905749 125.37995550394 0.524 "rs6656619" 0.524
1 "DEDD" 52 1000 159357391 159369102 55.2198543095022 0.354 "rs3813619" 0.354
1 "DENND2C" 81 1000 114928718 115014255 68.8017400240612 0.831 "rs1484835" 0.831
1 "DENND2D" 134 1000 111531323 111544804 129.075495258997 0.604 "rs2147789" 0.604
1 "DENND4B" 44 1000 152168600 152185778 53.8855165825044 0.146 "rs12117078" 0.146
1 "DEPDC1" 152 1000 68712422 68735387 139.274659600186 0.762 "rs12406719" 0.762
1 "DFFB" 132 1000 3763704 3791853 123.596034053677 0.687 "rs12139857" 0.687
1 "DHDDS" 79 1000 26631388 26670382 78.3656994758533 0.499 "rs11247954" 0.499
1 "DHRS3" 103 1000 12550525 12600407 103.559031729421 0.466 "rs12402628" 0.466
1 "DIRAS3" 66 1e+05 68284232 68289048 86.2253482679458 0.04807 "rs7515075" 0.04807
1 "DLGAP3" 78 1e+05 35103623 35143571 95.8379511093308 0.08313 "rs4993835" 0.08313
1 "DMAP1" 43 1000 44451711 44458938 36.9763024168308 0.729 "rs12401615" 0.729
1 "DMRTB1" 77 1000 53697659 53705746 86.8696226237173 0.207 "rs9436924" 0.207
1 "DNAJC6" 250 1000 65503017 65654140 216.879050198329 0.936 "rs1889926" 0.936
1 "DNAJC8" 67 1000 28399376 28432129 65.0421155226012 0.545 "rs580800" 0.545
1 "DNASE2B" 140 1000 84636802 84653279 121.729208089651 0.865 "rs10493748" 0.865
1 "DNM3" 502 1000 170077260 170648480 495.128956665888 0.578 "rs2421994" 0.578
1 "DNTTIP2" 57 1000 94107923 94117330 36.5488840340477 0.984 "rs10489605" 0.984
1 "DPH5" 72 1e+05 101227768 101263950 105.024098371473 0.00674 "rs17610195" 0.00674
1 "DPT" 161 1000 166931329 166965052 146.676146815494 0.784 "rs528953" 0.784
1 "DUSP12" 159 1000 159986204 159993576 179.501695624328 0.127 "rs10917810" 0.127
1 "E2F2" 65 1000 23705508 23730300 69.5159799423379 0.328 "rs1009590" 0.328
1 "EBNA1BP2" 155 1000 43402441 43410518 171.26199055065 0.176 "rs12087752" 0.176
1 "ECE1" 179 1000 21416326 21544621 158.31112780803 0.865 "rs9426748" 0.865
1 "ECHDC2" 38 1000 53134491 53160034 38.6309007963627 0.441 "rs10888759" 0.441
1 "EFCAB7" 97 1000 63761855 63810952 93.9080899426502 0.57 "rs217452" 0.57
1 "EFNA3" 48 1000 153317971 153326638 42.4460846944455 0.699 "rs11264300" 0.699
1 "EFNA4" 50 1e+05 153302836 153308653 67.8466911348252 0.04718 "rs11264300" 0.04718
1 "EIF2B3" 136 1000 45089036 45224869 126.344364557483 0.712 "rs435311" 0.712
1 "EIF3I" 27 1e+05 32460557 32469792 37.3470334816068 0.08877 "rs10914539" 0.08877
1 "EIF4G3" 216 1000 21005560 21375927 238.631825949759 0.139 "rs2038089" 0.139
1 "ELA2B" 113 1000 15675182 15690482 100.682025625908 0.79 "rs2861484" 0.79
1 "ELA3A" 75 1000 22200735 22211622 74.3954948618624 0.498 "rs7533677" 0.498
1 "ELAVL4" 114 1000 50347224 50439643 102.944291492964 0.762 "rs2480684" 0.762
1 "ELK4" 116 1000 203851857 203868623 124.079890698642 0.287 "rs7555776" 0.287
1 "ENO1" 69 1000 8843649 8861367 54.2065815694706 0.904 "rs12124851" 0.904
1 "EPHA10" 135 1000 37954232 38003411 131.505958674584 0.569 "rs12563037" 0.569
1 "EPHA2" 86 1000 16323418 16355151 66.705631149419 0.939 "rs6688638" 0.939
1 "EPHA8" 105 1000 22762590 22802674 114.042334203133 0.257 "rs12130348" 0.257
1 "EPRS" 116 1000 218208564 218286623 119.464495860872 0.394 "rs904328" 0.394
