"Chr" "Gene" "nSNPs" "nSims" "Start" "Stop" "Test" "Pvalue" "Best-SNP" "SNP-pvalue"
1 "ATAD3B" 10 1e+05 1397026 1421445 26.2975086329549 0.00336 "rs3766177" 0.00336
1 "ATF6" 375 1000 160002707 160195476 344.601269964558 0.868 "rs12750977" 0.868
1 "ATG4C" 162 1000 63022390 63102638 126.198835008273 0.983 "rs1887587" 0.983
1 "ATP13A2" 64 1000 17185039 17210854 64.844744980467 0.447 "rs2647168" 0.447
1 "ATP1A1" 62 1000 116717358 116748919 56.3039402530144 0.68 "rs12735411" 0.68
1 "ATP1B1" 185 1000 167342570 167368584 181.643640967829 0.556 "rs4656658" 0.556
1 "ATP5F1" 103 1000 111793265 111806048 110.233294768469 0.295 "rs2786994" 0.295
1 "ATPAF1" 123 1000 46870997 46906686 118.018730671693 0.61 "rs11211343" 0.61
1 "ATPIF1" 68 1000 28435197 28437198 79.7481711987191 0.156 "rs7516655" 0.156
1 "ATXN7L2" 73 1000 109828083 109836879 57.3314655533972 0.911 "rs4370783" 0.911
1 "AURKAIP1" 3 1000 1298972 1300681 0.49950567170127 0.919 "rs2765033" 0.919
1 "B3GALNT2" 130 1e+05 233679867 233734404 161.18285921026 0.033 "rs11588513" 0.033
1 "B3GALT2" 52 1000 191414798 191422347 35.1133053085442 0.965 "rs12753803" 0.965
1 "B3GALT6" 33 1000 1157491 1160283 22.8110818982971 0.908 "rs6603787" 0.908
1 "BAI2" 60 1000 31965304 32002235 60.0197455535351 0.475 "rs16834735" 0.475
1 "BAT2D1" 208 1000 169721289 169829273 220.382815991303 0.265 "rs4916229" 0.265
1 "BATF3" 83 1000 210926382 210939950 87.5193720273425 0.346 "rs4026627" 0.346
1 "BCAR3" 105 1000 93799936 93919973 75.0488654713959 0.988 "rs6704479" 0.988
1 "BCAS2" 42 1000 114911703 114925788 47.062833274819 0.273 "rs1877455" 0.273
1 "BCL10" 133 1000 85504047 85516171 133.438411637698 0.473 "rs17382526" 0.473
1 "BEST4" 44 1e+05 45021843 45026013 61.8869849410185 0.03875 "rs11211037" 0.03875
1 "BGLAP" 56 1000 154478574 154479736 43.037620484064 0.898 "rs2241111" 0.898
1 "BLZF1" 140 1000 167603817 167632404 160.147942764732 0.117 "rs12730053" 0.117
1 "BOLA1" 20 1000 148137824 148138969 23.672297497514 0.257 "rs10494363" 0.257
1 "BRDT" 82 1000 92187515 92252573 69.120051313967 0.844 "rs6700124" 0.844
1 "BRP44" 58 1000 166153933 166171857 66.5236242030871 0.207 "rs203861" 0.207
1 "BSND" 141 1000 55237204 55247053 121.866924169499 0.876 "rs2864123" 0.876
1 "BTF3L4" 54 1000 52294560 52326650 36.7601038113776 0.965 "rs13374114" 0.965
1 "BTG2" 97 1000 201541286 201545352 70.097447522881 0.982 "rs2486941" 0.982
1 "C1orf101" 198 1000 242691315 242870285 178.083628788464 0.842 "rs2813907" 0.842
1 "C1orf105" 159 1000 170656452 170704589 159.451939731232 0.475 "rs12134818" 0.475
1 "C1orf106" 92 1000 199127291 199151486 78.5524717004646 0.84 "rs296522" 0.84
1 "C1orf107" 117 1000 208067955 208097531 125.928968664113 0.27 "rs10489344" 0.27
1 "C1orf109" 112 1000 37919828 37928779 111.33404340702 0.5 "rs631102" 0.5
1 "C1orf110" 175 1000 161090710 161105229 188.42714290535 0.231 "rs12132788" 0.231
1 "C1orf111" 161 1000 160610138 160613268 165.864601372427 0.38 "rs189436" 0.38
1 "C1orf122" 23 1000 38046555 38047713 26.5409485346592 0.276 "rs473279" 0.276
1 "C1orf124" 58 1000 229540304 229556612 51.5584735820338 0.712 "rs203745" 0.712
1 "C1orf125" 305 1000 177601737 177790493 270.824180861969 0.921 "rs11805319" 0.921
1 "C1orf127" 96 1000 10929119 10946845 82.7659756867193 0.83 "rs9659356" 0.83
1 "C1orf129" 154 1000 169171259 169234570 157.535279077317 0.406 "rs2223610" 0.406
1 "C1orf130" 78 1000 24755188 24808403 79.3861265374253 0.435 "rs16829900" 0.435
1 "C1orf135" 53 1e+05 26033083 26058435 72.7336699241841 0.03729 "rs1044183" 0.03729
1 "C1orf14" 95 1e+05 181135622 181189176 131.794682958397 0.00748 "rs3123484" 0.00748
1 "C1orf141" 109 1e+05 67330446 67366808 139.067128390472 0.02751 "rs7515029" 0.02751
1 "C1orf142" 70 1000 225989319 226035550 67.0154189744377 0.579 "rs6685794" 0.579
1 "C1orf144" 57 1000 16566169 16597227 55.6195671347208 0.527 "rs12064256" 0.527
1 "C1orf146" 67 1000 92456160 92483955 58.0517386075451 0.774 "rs3103175" 0.774
1 "C1orf149" 49 1000 37730762 37752951 34.8253102789742 0.937 "rs6698178" 0.937
1 "C1orf150" 80 1000 245779073 245806471 56.414761678265 0.979 "rs7528090" 0.979
1 "C1orf151" 67 1000 19796053 19827761 64.1243428792981 0.577 "rs4912122" 0.577
1 "C1orf156" 141 1000 168028295 168030655 131.918536573267 0.696 "rs7521700" 0.696
1 "C1orf157" 94 1000 202268197 202277011 101.30712634254 0.285 "rs12118087" 0.285
1 "C1orf159" 40 1000 1007060 1041599 48.5244558344401 0.167 "rs10907177" 0.167
1 "C1orf161" 51 1000 116455898 116479384 42.9876261711721 0.78 "rs7531156" 0.78
1 "C1orf163" 79 1e+05 52925101 52936626 104.687634857813 0.02818 "rs269306" 0.02818
1 "C1orf173" 203 1e+06 74806382 74912010 282.281449078046 0.000195 "rs13375787" 0.000195
1 "C1orf174" 70 1000 3795556 3806709 84.2289148114039 0.118 "rs4131373" 0.118
1 "C1orf175" 166 1000 54880031 54948527 181.810067996373 0.19 "rs1655528" 0.19
1 "C1orf176" 70 1000 40747019 40754801 51.2528245945835 0.955 "rs11208291" 0.955
1 "C1orf182" 59 1000 154573728 154583409 50.2948181771505 0.783 "rs7525133" 0.783
1 "C1orf183" 124 1e+05 112069892 112099942 160.998192321435 0.01423 "rs12144279" 0.01423
1 "C1orf189" 49 1000 152438471 152445433 47.5506686851999 0.532 "rs10908751" 0.532
1 "C1orf192" 83 1000 159601144 159604288 75.26317781072 0.715 "rs16832872" 0.715
1 "C1orf198" 135 1000 229039488 229070900 143.605961569141 0.29 "rs12758294" 0.29
1 "C1orf21" 261 1e+05 182622772 182864778 294.354057853428 0.07624 "rs9425630" 0.07624
1 "C1orf210" 79 1000 43520143 43523837 87.6782289959861 0.236 "rs12093316" 0.236
1 "C1orf212" 67 1000 35091710 35097932 65.4720497591475 0.53 "rs4652867" 0.53
1 "C1orf213" 63 1000 23568050 23570866 73.1589685885917 0.179 "rs12127143" 0.179
1 "C1orf216" 27 1000 35952063 35957377 27.2008382384691 0.453 "rs16822339" 0.453
1 "C1orf222" 27 1000 1843255 1849228 32.1933233968974 0.225 "rs2748975" 0.225
1 "C1orf25" 47 1000 183353840 183392739 43.2657832537256 0.628 "rs17379801" 0.628
1 "C1orf26" 72 1000 183392814 183527536 81.262205196476 0.213 "rs1208517" 0.213
1 "C1orf32" 69 1000 165154619 165211185 73.2331054856121 0.341 "rs12139784" 0.341
1 "C1orf35" 29 1000 226355050 226357645 22.0766947838348 0.817 "rs7512209" 0.817
1 "C1orf51" 61 1000 148521852 148526125 57.7893478478563 0.593 "rs12403795" 0.593
1 "C1orf52" 119 1000 85490243 85497913 88.6577940432976 0.983 "rs17382526" 0.983
1 "C1orf54" 62 1e+05 148511821 148519951 86.4897551410157 0.02167 "rs12403795" 0.02167
1 "C1orf55" 46 1000 224237025 224253689 37.5832046772694 0.807 "rs17515010" 0.807
1 "C1orf57" 73 1000 231152992 231180842 80.0297152695263 0.268 "rs17453103" 0.268
1 "C1orf58" 4 1000 220952528 220972729 0.429398190015869 0.98 "rs2378597" 0.98
1 "C1orf61" 70 1000 154640678 154665808 64.8990318015222 0.65 "rs750439" 0.65
1 "C1orf63" 9 1000 25441326 25446572 9.40226493980741 0.401 "rs742393" 0.401
1 "C1orf64" 84 1e+06 16203317 16205771 145.795334909153 3.4e-05 "rs698893" 3.4e-05
1 "C1orf65" 74 1000 221633390 221635435 78.3364070724646 0.343 "rs825133" 0.343
1 "C1orf66" 52 1000 154964901 154973365 41.2024226672813 0.859 "rs4661211" 0.859
1 "C1orf67" 89 1000 223183985 223222249 96.6413570844095 0.272 "rs10915742" 0.272
1 "C1orf69" 53 1000 226420051 226436581 40.0087414198179 0.906 "rs10753445" 0.906
1 "C1orf74" 126 1000 208022284 208024513 124.383756610966 0.524 "rs627670" 0.524
1 "C1orf77" 29 1000 151873148 151884603 37.7498616561074 0.128 "rs913859" 0.128
1 "C1orf83" 121 1000 54291861 54338004 114.820718783137 0.641 "rs4927055" 0.641
1 "C1orf84" 48 1000 43628142 43645152 44.8668448655971 0.602 "rs11210838" 0.602
1 "C1orf9" 108 1000 170768882 170847596 93.8016581493214 0.833 "rs16844588" 0.833
1 "C1orf93" 46 1000 2508108 2512762 46.6386439129173 0.446 "rs11573997" 0.446
1 "C1QA" 101 1e+05 22835704 22838762 131.331996303256 0.02289 "rs629409" 0.02289
1 "C1QC" 104 1000 22842704 22847190 107.980280033952 0.375 "rs629409" 0.375
1 "C8A" 141 1000 57093066 57156482 132.781744387597 0.677 "rs12408283" 0.677
1 "CA6" 134 1000 8928508 8957735 113.070108819219 0.905 "rs17392216" 0.905
1 "CACNA1S" 272 1000 199275262 199348317 258.051303494048 0.719 "rs7549030" 0.719
1 "CADM3" 79 1000 157408000 157439556 66.6832256390003 0.837 "rs724363" 0.837
1 "CALML6" 29 1000 1836125 1838593 27.5510626536608 0.542 "rs2748975" 0.542
1 "CAMK1G" 146 1e+06 207823667 207853907 216.143210988363 0.000145 "rs6701526" 0.000145
1 "CAMSAP1L1" 157 1000 198975308 199096454 178.423343116287 0.116 "rs6697899" 0.116
1 "CAMTA1" 1080 1000 6767970 7752351 1070.57096812265 0.575 "rs2134318" 0.575
1 "CAP1" 117 1000 40278841 40310908 100.380791758868 0.864 "rs2247" 0.864
1 "CAPN2" 143 1000 221966741 222030343 109.835655308393 0.982 "rs10915824" 0.982
1 "CAPN9" 283 1000 228949752 229004372 240.585711323134 0.968 "rs2478520" 0.968
1 "CAPZA1" 73 1000 112963597 113015764 53.2838497155479 0.96 "rs2932538" 0.96
1 "CASP9" 123 1000 15691381 15723377 106.148018196515 0.861 "rs4661627" 0.861
1 "CASQ2" 274 1000 116044148 116112949 268.995567527185 0.574 "rs4428890" 0.574
1 "CASZ1" 140 1000 10619252 10779294 107.814886635065 0.98 "rs12046278" 0.98
1 "CC2D1B" 34 1000 52588854 52604452 35.7316087947572 0.387 "rs10128030" 0.387
1 "CCDC18" 106 1000 93418507 93516856 112.520545387165 0.314 "rs12062154" 0.314
1 "CCDC21" 177 1e+06 26433279 26477886 252.518681879328 0.000167 "rs11247870" 0.000167
1 "CCDC23" 64 1e+05 43045319 43055510 79.9156685763402 0.08653 "rs4660234" 0.08653
1 "CCDC28B" 25 1000 32438788 32443578 26.4289460405833 0.385 "rs7544661" 0.385
1 "CD164L2" 32 1000 27578182 27582392 35.4683006871846 0.308 "rs12565684" 0.308
1 "CD1A" 33 1e+06 156490550 156494682 62.9786446584105 0.00127 "rs12033535" 0.00127
1 "CD1B" 48 1000 156564363 156567945 51.3178920591463 0.345 "rs3176845" 0.345
1 "CD244" 112 1000 159066573 159099269 84.8123412825726 0.974 "rs12405457" 0.974
1 "CD247" 247 1000 165666500 165754471 249.076276247889 0.451 "rs4657670" 0.451
1 "CD34" 111 1000 206126505 206151306 120.358495888086 0.256 "rs12731740" 0.256
1 "CD46" 75 1000 205992024 206035481 76.094884022378 0.443 "rs2796267" 0.443
1 "CD48" 67 1000 158915159 158948209 61.0967122379002 0.68 "rs10489639" 0.68
1 "CD52" 124 1000 26516997 26519601 130.100825482509 0.336 "rs11583897" 0.336
1 "CD58" 63 1000 116858679 116915126 65.7441707816427 0.382 "rs6703791" 0.382
1 "CD5L" 115 1000 156067327 156078258 112.785000217279 0.541 "rs12038440" 0.541
1 "CDC20" 37 1000 43597212 43601460 27.0541964105519 0.885 "rs11210838" 0.885
1 "CDC42BPA" 587 1000 225244188 225572449 580.488057038328 0.568 "rs2813960" 0.568
1 "CDC42SE1" 60 1e+05 149290070 149298749 82.2469329270986 0.02989 "rs4970934" 0.02989
1 "CDC73" 117 1000 191357783 191487679 116.831622976797 0.487 "rs12753803" 0.487
1 "CDCA8" 120 1000 37930745 37947978 124.113521852816 0.38 "rs631102" 0.38
1 "CDKN2C" 35 1000 51206954 51212897 29.3077749896004 0.739 "rs12855" 0.739
1 "CENPL" 24 1000 172035310 172060649 25.7881741665792 0.364 "rs6425258" 0.364
1 "CEP350" 234 1000 178190530 178350638 232.306201864742 0.519 "rs16855289" 0.519
1 "CEPT1" 127 1000 111483771 111529247 127.172554387098 0.479 "rs1886652" 0.479
1 "CFHR2" 69 1e+05 195179556 195194979 91.2061190049612 0.03802 "rs3795341" 0.03802
1 "CFHR5" 85 1000 195213289 195245426 96.8334898994643 0.179 "rs6669207" 0.179
1 "CGN" 70 1000 149750485 149777791 67.3385814557119 0.568 "rs17623123" 0.568
1 "CHD5" 69 1000 6084439 6162770 57.1520545614749 0.845 "rs12142108" 0.845
1 "CKS1B" 37 1000 153213837 153218346 35.3818557440485 0.545 "rs6695407" 0.545
1 "CLCA1" 153 1000 86707113 86738562 160.742101360901 0.318 "rs7538979" 0.318
1 "CLCA2" 150 1000 86662356 86694828 146.04707663067 0.576 "rs7538979" 0.576
1 "CLCNKB" 79 1e+05 16242833 16256390 97.4025757967473 0.07842 "rs1739843" 0.07842
1 "CLDN19" 47 1000 42971350 42978512 0 1 "rs11210696" 1
1 "CLK2" 29 1000 153499282 153509905 21.759751163622 0.83 "rs12741581" 0.83
1 "CLSPN" 33 1000 35974404 36008138 28.4122212014647 0.695 "rs727005" 0.695
1 "CNIH3" 284 1000 222870801 222994872 251.342533372795 0.919 "rs1561109" 0.919
1 "CNKSR1" 101 1000 26376567 26388962 101.979139486583 0.454 "rs11247870" 0.454
1 "CNR2" 14 1000 24073046 24112404 6.85928963284531 0.94 "rs7521961" 0.94
1 "COG2" 251 1000 228844880 228896351 274.86123207698 0.144 "rs2478520" 0.144
1 "COL11A1" 461 1000 103114610 103346640 449.94204731589 0.635 "rs7544816" 0.635
1 "COL16A1" 102 1000 31890434 31942355 101.941816138504 0.483 "rs2228552" 0.483
1 "COL24A1" 641 1000 85967503 86394709 647.40071749107 0.422 "rs12089357" 0.422
1 "COL9A2" 50 1000 40538749 40555526 47.5315909367795 0.573 "rs12121804" 0.573
1 "CPSF3L" 12 1000 1236827 1249909 9.50841881237283 0.659 "rs12142199" 0.659
1 "CR1" 167 1000 205736095 205881733 128.976604462378 0.987 "rs17259038" 0.987
1 "CR2" 108 1000 205694292 205729863 102.735334782401 0.625 "rs12132087" 0.625
1 "CRABP2" 58 1000 154936029 154941999 57.0134767094694 0.512 "rs4661211" 0.512
1 "CRCT1" 113 1000 150753601 150755105 112.82302149848 0.487 "rs2146116" 0.487
1 "CREG1" 174 1000 165776874 165789680 170.352158920138 0.564 "rs4657670" 0.564
1 "CRNN" 111 1000 150648342 150653352 81.7774109530179 0.983 "rs6700998" 0.983
1 "CSF1" 101 1000 110254755 110273878 87.6777914818712 0.825 "rs11809936" 0.825
1 "CSF3R" 115 1000 36704230 36721096 91.1153475523787 0.951 "rs10157686" 0.951
1 "CSMD2" 854 1000 33752195 34404030 801.028083377783 0.902 "rs625757" 0.902
1 "CSRP1" 142 1000 199719282 199742873 154.235034818744 0.228 "rs10920212" 0.228
1 "CTBS" 116 1000 84792809 84812686 92.8611064271338 0.944 "rs2945147" 0.944
1 "CTH" 98 1000 70649542 70677841 89.6653884292497 0.714 "rs672203" 0.714
1 "CTNNBIP1" 50 1000 9830920 9892903 46.6401249297968 0.609 "rs1220398" 0.609
1 "CTPS" 105 1000 41217593 41250822 78.5364007559837 0.975 "rs4660181" 0.975
1 "CTSK" 37 1000 149035310 149047436 23.6833901527166 0.956 "rs10305724" 0.956
1 "CTSS" 47 1e+05 148969175 149004929 64.6560879132425 0.04459 "rs1336900" 0.04459
1 "CTTNBP2NL" 121 1000 112740382 112803739 114.132659640131 0.658 "rs1620668" 0.658
1 "CYB561D1" 71 1000 109838244 109843000 77.357571850754 0.283 "rs4370783" 0.283
1 "CYP2J2" 110 1000 60131567 60165011 84.0207442395932 0.969 "rs11207538" 0.969
1 "CYP4A11" 33 1000 47167432 47179743 32.9233954851215 0.471 "rs1002377" 0.471
1 "CYP4B1" 68 1000 47037256 47057608 76.6470898198091 0.221 "rs13373822" 0.221
1 "CYP4X1" 69 1000 47261826 47289010 62.6424813549234 0.692 "rs11211428" 0.692
1 "DAB1" 1672 1000 57236166 58488799 1676.41717699327 0.465 "rs17455073" 0.465
1 "DARC" 59 1000 157441133 157442914 51.356044421404 0.75 "rs724363" 0.75
1 "DARS2" 43 1000 172060580 172094305 37.5995238723827 0.704 "rs6425258" 0.704
1 "DBT" 99 1000 100425065 100487997 101.484365714977 0.412 "rs12060945" 0.412
1 "DCDC2B" 25 1000 32447281 32454384 21.489896883127 0.665 "rs7544661" 0.665
1 "DCST2" 39 1e+05 153257626 153272881 58.4921313013873 0.02317 "rs16836580" 0.02317
1 "DDAH1" 309 1000 85556755 85703411 309.455564343832 0.482 "rs1146387" 0.482
1 "DDOST" 108 1e+05 20850846 20860624 132.691864069914 0.05355 "rs2296225" 0.05355
1 "DDX59" 127 1000 198879787 198905749 111.946838469876 0.827 "rs12082129" 0.827
1 "DEDD" 51 1000 159357391 159369102 59.0503725131592 0.205 "rs4656978" 0.205
1 "DENND2C" 77 1000 114928718 115014255 67.6093172243211 0.769 "rs1877455" 0.769
1 "DENND2D" 140 1e+05 111531323 111544804 164.087370989524 0.08021 "rs1886652" 0.08021
1 "DENND4B" 43 1000 152168600 152185778 31.7532298314671 0.897 "rs12033532" 0.897
1 "DEPDC1" 157 1000 68712422 68735387 153.76905250537 0.558 "rs1041045" 0.558
1 "DFFB" 126 1000 3763704 3791853 135.844387892389 0.259 "rs4131373" 0.259
1 "DHDDS" 74 1000 26631388 26670382 84.7249673705693 0.185 "rs11247954" 0.185
1 "DHRS3" 121 1000 12550525 12600407 115.141464864405 0.633 "rs11121943" 0.633
1 "DIRAS3" 78 1e+05 68284232 68289048 97.4780511552206 0.06704 "rs982462" 0.06704
1 "DLGAP3" 83 1000 35103623 35143571 94.0084570138326 0.192 "rs4652867" 0.192
1 "DMAP1" 38 1000 44451711 44458938 25.7505740228405 0.935 "rs926637" 0.935
1 "DMRTB1" 74 1000 53697659 53705746 69.7916351471397 0.617 "rs495172" 0.617
1 "DNAJC6" 250 1000 65503017 65654140 241.649404913831 0.636 "rs10889531" 0.636
1 "DNAJC8" 70 1000 28399376 28432129 62.1385989904226 0.737 "rs7516655" 0.737
1 "DNASE2B" 140 1000 84636802 84653279 135.021994734432 0.603 "rs6666572" 0.603
1 "DNM3" 499 1000 170077260 170648480 434.372227641687 0.983 "rs12134818" 0.983
1 "DNTTIP2" 57 1000 94107923 94117330 47.5663275992492 0.809 "rs769211" 0.809
1 "DPH5" 72 1e+05 101227768 101263950 88.6546797757397 0.08884 "rs17409743" 0.08884
1 "DPT" 157 1000 166931329 166965052 142.567074075105 0.789 "rs10489217" 0.789
1 "DUSP12" 157 1000 159986204 159993576 169.821674003629 0.229 "rs12083229" 0.229
1 "E2F2" 65 1000 23705508 23730300 70.5317780502343 0.298 "rs3820028" 0.298
1 "ECE1" 180 1000 21416326 21544621 178.338561656414 0.521 "rs2774028" 0.521
1 "ECHDC2" 40 1000 53134491 53160034 32.4002839720875 0.798 "rs7548389" 0.798
1 "EFCAB7" 97 1000 63761855 63810952 109.087209497386 0.189 "rs17125166" 0.189
1 "EFNA3" 46 1e+05 153317971 153326638 73.9108632219861 0.00561 "rs7517162" 0.00561
1 "EFNA4" 47 1000 153302836 153308653 40.6635755063158 0.731 "rs7517162" 0.731
1 "EIF2B3" 137 1000 45089036 45224869 112.960067552178 0.934 "rs7526786" 0.934
1 "EIF3I" 24 1000 32460557 32469792 22.9119651572101 0.525 "rs7544661" 0.525
1 "EIF4G3" 216 1000 21005560 21375927 218.906951710415 0.432 "rs2274120" 0.432
1 "ELA2B" 109 1000 15675182 15690482 121.885938672237 0.188 "rs4661627" 0.188
1 "ELA3A" 74 1000 22200735 22211622 68.8948443054971 0.646 "rs3768574" 0.646
1 "ELAVL4" 113 1000 50347224 50439643 108.201243096691 0.61 "rs4342890" 0.61
1 "ELK4" 115 1000 203851857 203868623 127.016069045181 0.209 "rs11240523" 0.209
1 "ENO1" 71 1000 8843649 8861367 69.5939367418381 0.525 "rs4908516" 0.525
1 "EPHA10" 127 1000 37954232 38003411 130.150786048941 0.406 "rs631102" 0.406
1 "EPHA2" 83 1000 16323418 16355151 71.1916756839756 0.819 "rs11260711" 0.819
1 "EPHA8" 99 1e+05 22762590 22802674 122.098914497896 0.05758 "rs12073436" 0.05758
1 "EPRS" 119 1000 218208564 218286623 132.229973693399 0.192 "rs1557130" 0.192
