"Chr" "Gene" "nSNPs" "nSims" "Start" "Stop" "Test" "Pvalue" "Best-SNP" "SNP-pvalue"
1 "C1orf222" 27 1e+05 1843255 1849228 37.2168783241789 0.09109 "rs2748975" 0.09109
1 "C1orf25" 47 1000 183353840 183392739 37.4884401111221 0.838 "rs17379801" 0.838
1 "C1orf26" 72 1000 183392814 183527536 75.2706438251395 0.373 "rs17519658" 0.373
1 "C1orf32" 69 1000 165154619 165211185 60.0284343462778 0.771 "rs10918609" 0.771
1 "C1orf35" 29 1000 226355050 226357645 24.3399058066007 0.712 "rs10916265" 0.712
1 "C1orf51" 61 1000 148521852 148526125 47.8064296805646 0.891 "rs4845" 0.891
1 "C1orf52" 119 1000 85490243 85497913 127.285146390847 0.285 "rs17382526" 0.285
1 "C1orf54" 62 1e+05 148511821 148519951 79.072245168817 0.07077 "rs4845" 0.07077
1 "C1orf55" 46 1000 224237025 224253689 39.165314293563 0.752 "rs17515010" 0.752
1 "C1orf57" 73 1000 231152992 231180842 78.8948211300702 0.298 "rs17453103" 0.298
1 "C1orf58" 4 1000 220952528 220972729 0.53505367323533 0.97 "rs17011714" 0.97
1 "C1orf61" 70 1000 154640678 154665808 47.0681751073043 0.984 "rs10494305" 0.984
1 "C1orf63" 9 1000 25441326 25446572 10.7672613481545 0.292 "rs742393" 0.292
1 "C1orf64" 84 1e+06 16203317 16205771 132.807042070251 0.000551 "rs848194" 0.000551
1 "C1orf65" 74 1000 221633390 221635435 63.1772292823283 0.811 "rs12040106" 0.811
1 "C1orf66" 52 1000 154964901 154973365 48.8384879772484 0.599 "rs10908517" 0.599
1 "C1orf67" 89 1000 223183985 223222249 76.2113149502485 0.831 "rs2489327" 0.831
1 "C1orf69" 53 1000 226420051 226436581 39.9577260183506 0.907 "rs10753445" 0.907
1 "C1orf74" 126 1000 208022284 208024513 118.626582406765 0.667 "rs2076149" 0.667
1 "C1orf74" 126 1000 208022284 208024513 118.626582406765 0.667 "rs2076149" 0.667
1 "C1orf77" 29 1000 151873148 151884603 37.8812363996695 0.125 "rs913859" 0.125
1 "C1orf83" 121 1000 54291861 54338004 113.723248424486 0.668 "rs1023094" 0.668
1 "C1orf84" 48 1000 43628142 43645152 44.305581982312 0.625 "rs11210838" 0.625
1 "C1orf88" 138 1000 111690717 111697162 126.510428243579 0.749 "rs7514310" 0.749
1 "C1orf9" 108 1000 170768882 170847596 95.7170069909141 0.795 "rs10911822" 0.795
1 "C1orf93" 46 1000 2508108 2512762 39.0010132386832 0.758 "rs10910097" 0.758
1 "C1QA" 101 1e+06 22835704 22838762 149.568948279379 0.00122 "rs629409" 0.00122
1 "C1QC" 104 1000 22842704 22847190 111.981421805954 0.279 "rs629409" 0.279
1 "C8A" 141 1000 57093066 57156482 149.96006383204 0.287 "rs857029" 0.287
1 "CA6" 134 1000 8928508 8957735 132.027497749934 0.532 "rs6672506" 0.532
1 "CACNA1S" 272 1000 199275262 199348317 259.042054048592 0.704 "rs12029703" 0.704
1 "CACYBP" 48 1000 173235193 173247786 48.6417767078638 0.447 "rs11590474" 0.447
1 "CADM3" 79 1000 157408000 157439556 69.9776382785573 0.756 "rs863030" 0.756
1 "CALML6" 29 1000 1836125 1838593 30.5281247303725 0.388 "rs2748975" 0.388
1 "CAMK1G" 146 1e+05 207823667 207853907 183.65428508254 0.01892 "rs2356934" 0.01892
1 "CAMSAP1L1" 157 1e+05 198975308 199096454 186.293171579049 0.0551 "rs17701059" 0.0551
1 "CAMTA1" 1080 1000 6767970 7752351 1114.3377263601 0.228 "rs2134318" 0.228
1 "CAP1" 117 1000 40278841 40310908 87.7674093220207 0.98 "rs6699941" 0.98
1 "CAPN2" 143 1000 221966741 222030343 132.198624179143 0.731 "rs6675712" 0.731
1 "CAPN9" 283 1000 228949752 229004372 264.22913120688 0.782 "rs2478520" 0.782
1 "CAPZA1" 73 1000 112963597 113015764 0 1 "rs12048528" 1
1 "CASP9" 123 1000 15691381 15723377 138.829645022752 0.156 "rs4661627" 0.156
1 "CASQ2" 274 1000 116044148 116112949 273.978759942387 0.489 "rs1342721" 0.489
1 "CASZ1" 140 1000 10619252 10779294 123.890499036974 0.832 "rs12046278" 0.832
1 "CC2D1B" 34 1e+05 52588854 52604452 48.8274188017919 0.04782 "rs2753399" 0.04782
1 "CCDC18" 106 1000 93418507 93516856 120.823109583039 0.154 "rs797680" 0.154
1 "CCDC21" 177 1e+06 26433279 26477886 247.348612372301 0.000378 "rs11247870" 0.000378
1 "CCDC23" 64 1000 43045319 43055510 73.5895741415264 0.193 "rs3738503" 0.193
1 "CCDC28B" 25 1000 32438788 32443578 13.2712743587878 0.973 "rs12081371" 0.973
1 "CD164L2" 32 1e+05 27578182 27582392 53.903853465212 0.00905 "rs7521552" 0.00905
1 "CD1A" 33 1e+06 156490550 156494682 65.4921321574261 0.000643 "rs7539343" 0.000643
1 "CD1B" 48 1e+05 156564363 156567945 62.0657364143109 0.0835 "rs12139388" 0.0835
1 "CD244" 112 1000 159066573 159099269 95.6206810568045 0.866 "rs491061" 0.866
1 "CD247" 247 1000 165666500 165754471 258.418966795594 0.296 "rs909935" 0.296
1 "CD34" 111 1000 206126505 206151306 115.906478126854 0.356 "rs2267894" 0.356
1 "CD46" 75 1e+05 205992024 206035481 92.883951029674 0.07905 "rs2488248" 0.07905
1 "CD48" 67 1000 158915159 158948209 60.1682159073191 0.71 "rs12731365" 0.71
1 "CD52" 124 1000 26516997 26519601 122.587543663137 0.519 "rs12404062" 0.519
1 "CD58" 63 1000 116858679 116915126 63.5186409898735 0.458 "rs12406751" 0.458
1 "CD5L" 115 1000 156067327 156078258 130.37287770938 0.155 "rs11264834" 0.155
1 "CDC20" 37 1000 43597212 43601460 26.4920942583499 0.9 "rs11210838" 0.9
1 "CDC42BPA" 587 1000 225244188 225572449 587.278218235078 0.489 "rs2813960" 0.489
1 "CDC42SE1" 60 1000 149290070 149298749 74.2541003290017 0.102 "rs11204774" 0.102
1 "CDC73" 117 1000 191357783 191487679 109.389293294366 0.679 "rs12132411" 0.679
1 "CDCA8" 120 1e+05 37930745 37947978 147.320025978488 0.04577 "rs12131931" 0.04577
1 "CDKN2C" 35 1000 51206954 51212897 33.0608074922998 0.562 "rs2500452" 0.562
1 "CENPL" 24 1000 172035310 172060649 30.3002101374677 0.175 "rs6425258" 0.175
1 "CENTB5" 17 1000 1218806 1228503 15.6467580885135 0.549 "rs12142199" 0.549
1 "CEP350" 234 1000 178190530 178350638 241.576037718807 0.353 "rs16854997" 0.353
1 "CEPT1" 127 1000 111483771 111529247 108.645137503387 0.879 "rs12123858" 0.879
1 "CFHR2" 69 1000 195179556 195194979 77.8855477362484 0.217 "rs1170880" 0.217
1 "CFHR5" 85 1000 195213289 195245426 70.2725652572033 0.875 "rs1170880" 0.875
1 "CGN" 70 1000 149750485 149777791 84.296840135602 0.117 "rs3748609" 0.117
1 "CHD5" 69 1000 6084439 6162770 55.4111873986968 0.882 "rs3789530" 0.882
1 "CKS1B" 37 1e+05 153213837 153218346 52.090546668015 0.05098 "rs1218593" 0.05098
1 "CLCA1" 153 1000 86707113 86738562 141.990547808089 0.728 "rs1575177" 0.728
1 "CLCA2" 150 1000 86662356 86694828 152.446189897893 0.429 "rs5744329" 0.429
1 "CLCNKB" 79 1e+05 16242833 16256390 97.2800551492049 0.07967 "rs733855" 0.07967
1 "CLDN19" 47 1000 42971350 42978512 35.9375679803385 0.88 "rs11581921" 0.88
1 "CLK2" 29 1000 153499282 153509905 21.6848940555568 0.833 "rs2049805" 0.833
1 "CLSPN" 33 1000 35974404 36008138 35.5749456214525 0.348 "rs11264194" 0.348
1 "CNIH3" 284 1000 222870801 222994872 295.368748730774 0.309 "rs6679040" 0.309
1 "CNKSR1" 101 1000 26376567 26388962 106.327809957594 0.339 "rs11247870" 0.339
1 "CNR2" 14 1000 24073046 24112404 6.27766986221658 0.959 "rs2501403" 0.959
1 "COG2" 251 1000 228844880 228896351 253.383296554279 0.446 "rs2478520" 0.446
1 "COL11A1" 461 1000 103114610 103346640 466.956646611443 0.414 "rs2077570" 0.414
1 "COL16A1" 102 1000 31890434 31942355 115.896275188971 0.164 "rs2228552" 0.164
1 "COL24A1" 641 1000 85967503 86394709 607.604253324888 0.824 "rs417887" 0.824
1 "COL9A2" 50 1000 40538749 40555526 48.3944604238942 0.538 "rs10489430" 0.538
1 "CPSF3L" 12 1000 1236827 1249909 12.2859059659579 0.423 "rs12142199" 0.423
1 "CR1" 167 1000 205736095 205881733 153.786038724746 0.76 "rs10127904" 0.76
1 "CR2" 108 1000 205694292 205729863 97.2323014717506 0.762 "rs6701108" 0.762
1 "CRABP2" 58 1e+05 154936029 154941999 74.7587022697643 0.0684 "rs10908517" 0.0684
1 "CREG1" 174 1000 165776874 165789680 190.046344015999 0.192 "rs909935" 0.192
1 "CRNN" 111 1000 150648342 150653352 92.8263213378606 0.894 "rs6700998" 0.894
1 "CSF1" 101 1000 110254755 110273878 95.563353719232 0.634 "rs11809936" 0.634
1 "CSF3R" 115 1000 36704230 36721096 119.879588682876 0.359 "rs3917974" 0.359
1 "CSMD2" 854 1000 33752195 34404030 802.152856567479 0.897 "rs2480244" 0.897
1 "CSRP1" 142 1000 199719282 199742873 141.37602352443 0.499 "rs10920212" 0.499
1 "CTBS" 116 1000 84792809 84812686 74.5583168979053 0.999 "rs11164023" 0.999
1 "CTH" 98 1000 70649542 70677841 105.170473306941 0.292 "rs17131318" 0.292
1 "CTNNBIP1" 50 1000 9830920 9892903 51.2612485862533 0.424 "rs946276" 0.424
1 "CTPS" 105 1000 41217593 41250822 102.277875924867 0.557 "rs4660181" 0.557
1 "CTSK" 37 1000 149035310 149047436 35.5718136376008 0.536 "rs10305695" 0.536
1 "CTSS" 47 1e+05 148969175 149004929 70.4310821667189 0.01505 "rs12746973" 0.01505
1 "CTTNBP2NL" 121 1000 112740382 112803739 102.596343895363 0.886 "rs1759693" 0.886
1 "CYB561D1" 71 1000 109838244 109843000 70.156365276517 0.506 "rs1149172" 0.506
1 "CYP4A11" 33 1000 47167432 47179743 41.1465616047781 0.156 "rs1002377" 0.156
1 "CYP4B1" 68 1000 47037256 47057608 72.2974660466596 0.338 "rs17449603" 0.338
1 "CYP4X1" 69 1000 47261826 47289010 65.0940360294234 0.611 "rs12041262" 0.611
1 "DAB1" 1672 1000 57236166 58488799 1688.59852964894 0.383 "rs17488334" 0.383
1 "DARC" 59 1000 157441133 157442914 53.2611514029455 0.686 "rs1474747" 0.686
1 "DARS2" 43 1000 172060580 172094305 44.3633410013514 0.414 "rs6425258" 0.414
1 "DBT" 99 1000 100425065 100487997 104.66990083871 0.329 "rs12060945" 0.329
1 "DCDC2B" 25 1000 32447281 32454384 19.4509678711549 0.775 "rs12081371" 0.775
1 "DCST2" 39 1000 153257626 153272881 44.9100160277745 0.238 "rs11264298" 0.238
1 "DDAH1" 309 1000 85556755 85703411 307.21433066059 0.518 "rs593728" 0.518
1 "DDOST" 108 1e+05 20850846 20860624 133.268335545882 0.04993 "rs521424" 0.04993
1 "DDX59" 127 1000 198879787 198905749 145.085963468645 0.13 "rs7542396" 0.13
1 "DEDD" 51 1000 159357391 159369102 58.8173988954954 0.211 "rs12133979" 0.211
1 "DENND2C" 77 1000 114928718 115014255 87.4458931656421 0.195 "rs8453" 0.195
1 "DENND2D" 140 1000 111531323 111544804 149.970881320706 0.267 "rs12123858" 0.267
1 "DENND4B" 43 1000 152168600 152185778 42.5659922011409 0.49 "rs2297895" 0.49
1 "DEPDC1" 157 1000 68712422 68735387 179.339859153673 0.107 "rs1041045" 0.107
1 "DFFB" 126 1000 3763704 3791853 132.652824315604 0.325 "rs4648347" 0.325
1 "DHDDS" 74 1e+05 26631388 26670382 105.466491998661 0.00955 "rs2219320" 0.00955
1 "DHRS3" 121 1000 12550525 12600407 116.683467834286 0.594 "rs12402970" 0.594
1 "DIRAS3" 78 1e+05 68284232 68289048 99.0909515510333 0.05381 "rs982462" 0.05381
1 "DLGAP3" 83 1000 35103623 35143571 80.6374207493292 0.553 "rs1570099" 0.553
1 "DMAP1" 38 1000 44451711 44458938 21.9038739023803 0.983 "rs12401615" 0.983
1 "DMRTB1" 74 1000 53697659 53705746 77.1923512393281 0.377 "rs495172" 0.377
1 "DNAJC6" 250 1000 65503017 65654140 218.415853598065 0.926 "rs9436738" 0.926
1 "DNAJC8" 70 1000 28399376 28432129 55.6122949878875 0.895 "rs502273" 0.895
1 "DNASE2B" 140 1000 84636802 84653279 128.180423146982 0.754 "rs12124848" 0.754
1 "DNM3" 499 1000 170077260 170648480 474.353893948834 0.78 "rs12090953" 0.78
1 "DNTTIP2" 57 1000 94107923 94117330 47.9769840745378 0.797 "rs10489605" 0.797
1 "DPH5" 72 1000 101227768 101263950 75.5003086416037 0.366 "rs12023712" 0.366
1 "DPT" 157 1000 166931329 166965052 149.296084842809 0.657 "rs580360" 0.657
1 "DUSP12" 157 1000 159986204 159993576 166.809060884553 0.281 "rs11590932" 0.281
1 "E2F2" 65 1000 23705508 23730300 67.8283195038578 0.381 "rs1555025" 0.381
1 "ECE1" 180 1000 21416326 21544621 187.576941088064 0.334 "rs10916946" 0.334
1 "ECHDC2" 40 1000 53134491 53160034 42.7971620074502 0.352 "rs17107484" 0.352
1 "EFCAB7" 97 1000 63761855 63810952 101.508156341005 0.357 "rs10889427" 0.357
1 "EFNA3" 46 1000 153317971 153326638 55.1547126731409 0.167 "rs11264298" 0.167
1 "EFNA4" 47 1e+05 153302836 153308653 66.6737649568792 0.03098 "rs11264298" 0.03098
1 "EIF2B3" 137 1000 45089036 45224869 142.747379618492 0.351 "rs7525308" 0.351
1 "EIF3I" 24 1e+05 32460557 32469792 36.8578136098707 0.04521 "rs12081371" 0.04521
1 "EIF4G3" 216 1000 21005560 21375927 214.346735514322 0.519 "rs16824850" 0.519
1 "ELA2B" 109 1000 15675182 15690482 104.835306082743 0.595 "rs4661627" 0.595
1 "ELA3A" 74 1000 22200735 22211622 68.7385308239605 0.651 "rs11576963" 0.651
1 "ELAVL4" 113 1000 50347224 50439643 112.10886088484 0.506 "rs12043872" 0.506
1 "ELK4" 115 1000 203851857 203868623 110.010243338657 0.614 "rs11240523" 0.614
1 "ENO1" 71 1000 8843649 8861367 77.320297384984 0.284 "rs4908795" 0.284
1 "EPHA10" 127 1000 37954232 38003411 128.178973230423 0.454 "rs12131931" 0.454
1 "EPHA2" 83 1000 16323418 16355151 68.2844076609964 0.878 "rs11260711" 0.878
