"Chr" "Gene" "nSNPs" "nSims" "Start" "Stop" "Test" "Pvalue" "Best-SNP" "SNP-pvalue"
1 "AKR1A1" 58 1000 45789084 45808308 47.4977852315934 0.836 "rs11579176" 0.836
1 "AKR7A2" 98 1000 19503048 19511227 78.0899147920591 0.931 "rs4912064" 0.931
1 "ALDH4A1" 89 1000 19070512 19101659 94.8103853010414 0.317 "rs6674964" 0.317
1 "ALDH9A1" 193 1000 163898072 163934524 177.650622702961 0.779 "rs4646883" 0.779
1 "ALG14" 163 1000 95220884 95311071 186.191116875435 0.103 "rs12032033" 0.103
1 "ALPL" 186 1000 21708444 21777492 180.009591893664 0.61 "rs1500932" 0.61
1 "ALX3" 71 1000 110404519 110414845 59.5407147053549 0.832 "rs1027463" 0.832
1 "AMIGO1" 76 1000 109850968 109853859 75.6422881859741 0.49 "rs552101" 0.49
1 "AMPD2" 79 1000 109963981 109976200 82.5931286405531 0.369 "rs650985" 0.369
1 "AMY1A-3" 19 1e+05 104093801 104102834 30.4694171032372 0.04612 "rs1999478" 0.04612
1 "AMY1B-1" 4 1000 103999847 104008695 2.60464784249849 0.626 "rs11577592" 0.626
1 "AMY1C-1" 4 1000 103999825 104008695 2.16741013589563 0.705 "rs11577592" 0.705
1 "AMY1C-3" 19 1000 104093963 104102833 16.3026371964719 0.637 "rs1999478" 0.637
1 "AMY2A" 12 1000 103961521 103969923 16.6809031378195 0.162 "rs11577592" 0.162
1 "AMY2B" 21 1000 103898844 103923672 19.0021836719774 0.585 "rs9435607" 0.585
1 "ANGEL2" 58 1000 211232146 211255791 43.9384331652757 0.914 "rs2935216" 0.914
1 "ANGPTL3" 48 1000 62835774 62843768 50.3396676856108 0.381 "rs2131925" 0.381
1 "ANKRD13C" 81 1000 70497272 70593005 60.5047799069066 0.957 "rs269273" 0.957
1 "ANKRD35" 42 1e+05 144260565 144279883 55.0347923691738 0.08563 "rs4471211" 0.08563
1 "ANXA9" 67 1000 149221122 149234738 67.1753743815558 0.471 "rs11204764" 0.471
1 "AOF2" 63 1000 23218532 23282771 52.6354829402686 0.821 "rs522802" 0.821
1 "APITD1" 73 1000 10412745 10434797 59.9720921686834 0.863 "rs17034849" 0.863
1 "APOA1BP" 82 1000 154828181 154830715 64.493007274219 0.923 "rs6694580" 0.923
1 "APOA2" 94 1e+05 159458706 159460042 130.625754849044 0.00747 "rs11587213" 0.00747
1 "ARHGAP29" 139 1000 94407050 94475895 129.102917707036 0.715 "rs17111203" 0.715
1 "ARHGAP30" 83 1e+05 159283355 159306384 106.320804864126 0.04322 "rs4656287" 0.04322
1 "ARHGEF10L" 193 1000 17738916 17896957 198.43834056498 0.379 "rs12026569" 0.379
1 "ARHGEF11" 231 1000 155171255 155281786 212.450822423429 0.804 "rs2768762" 0.804
1 "ARHGEF16" 68 1000 3361006 3387537 70.3768448117829 0.398 "rs2493277" 0.398
1 "ARHGEF19" 78 1000 16397185 16411691 66.1190629323438 0.829 "rs12119764" 0.829
1 "ARID1A" 27 1000 26895108 26981188 36.1527571053518 0.112 "rs12746810" 0.112
1 "ARID4B" 138 1000 233396832 233558155 127.335047953619 0.732 "rs6666531" 0.732
1 "ARL8A" 116 1000 200368599 200380489 129.422302620388 0.186 "rs10920339" 0.186
1 "ARNT" 61 1000 149048809 149115810 70.8074364255071 0.183 "rs10305671" 0.183
1 "ARV1" 96 1000 229181445 229203102 93.7482741826264 0.546 "rs12033207" 0.546
1 "ASB17" 134 1000 76157147 76170704 148.311606332682 0.188 "rs1251584" 0.188
1 "ASH1L" 55 1000 153571675 153798948 68.0009146304095 0.112 "rs8177960" 0.112
1 "ASPM" 130 1000 195319879 195382447 116.642528112559 0.793 "rs2298883" 0.793
1 "ASTN1" 401 1000 175096825 175400647 405.562364715872 0.427 "rs17313125" 0.427
1 "ATAD3B" 19 1000 1397026 1421445 17.0423293155705 0.587 "rs1781145" 0.587
1 "ATF6" 403 1000 160002707 160195476 343.88208617559 0.985 "rs16856026" 0.985
1 "ATG4C" 163 1e+06 63022390 63102638 596.518839532598 0 "rs6679002" 1e-50
1 "ATP13A2" 69 1e+05 17185039 17210854 93.7586337644606 0.0254 "rs2143808" 0.0254
1 "ATP1A1" 68 1000 116717358 116748919 73.9566617260751 0.29 "rs41464748" 0.29
1 "ATP1B1" 202 1e+05 167342570 167368584 228.952489258154 0.09369 "rs12032929" 0.09369
1 "ATP5F1" 121 1000 111793265 111806048 114.336013207318 0.653 "rs6537705" 0.653
1 "ATPAF1" 131 1000 46870997 46906686 113.995444624619 0.855 "rs654509" 0.855
1 "ATPIF1" 73 1000 28435197 28437198 75.0088177822359 0.413 "rs17185136" 0.413
1 "ATXN7L2" 77 1000 109828083 109836879 77.8648265831837 0.451 "rs552101" 0.451
1 "AURKAIP1" 9 1000 1298972 1300681 14.4878180032097 0.106 "rs2765023" 0.106
1 "B3GALNT2" 140 1000 233679867 233734404 130.581222028357 0.704 "rs11803123" 0.704
1 "B3GALT2" 57 1e+05 191414798 191422347 73.2080480682203 0.0728 "rs12085373" 0.0728
1 "B3GALT6" 40 1000 1157491 1160283 46.1186106713451 0.234 "rs1815606" 0.234
1 "BAI2" 66 1000 31965304 32002235 64.3363742579583 0.535 "rs11584199" 0.535
1 "BAT2D1" 219 1000 169721289 169829273 204.228112653442 0.755 "rs603930" 0.755
1 "BATF3" 90 1000 210926382 210939950 98.6499315895918 0.25 "rs2492779" 0.25
1 "BCAR3" 123 1e+05 93799936 93919973 161.465761321418 0.0114 "rs2493642" 0.0114
1 "BCAS2" 47 1000 114911703 114925788 31.4780738392165 0.96 "rs17032791" 0.96
1 "BCL10" 138 1000 85504047 85516171 140.020390232843 0.436 "rs6670921" 0.436
1 "BEST4" 53 1000 45021843 45026013 60.2906862991533 0.229 "rs11573590" 0.229
1 "BGLAP" 68 1000 154478574 154479736 74.8434197467329 0.266 "rs2277872" 0.266
1 "BLZF1" 150 1000 167603817 167632404 152.58015531168 0.426 "rs12037926" 0.426
1 "BOLA1" 24 1000 148137824 148138969 26.141984961724 0.346 "rs12078573" 0.346
1 "BRDT" 97 1e+05 92187515 92252573 118.507025523218 0.06813 "rs11165984" 0.06813
1 "BRP44" 63 1000 166153933 166171857 65.2931348380682 0.397 "rs11590245" 0.397
1 "BSND" 154 1000 55237204 55247053 143.355995551053 0.72 "rs11206510" 0.72
1 "BTF3L4" 57 1000 52294560 52326650 41.6300050140656 0.937 "rs3753197" 0.937
1 "BTG2" 106 1000 201541286 201545352 124.057539600323 0.111 "rs10128007" 0.111
1 "C1orf101" 235 1000 242691315 242870285 202.916946878163 0.936 "rs10927292" 0.936
1 "C1orf105" 175 1000 170656452 170704589 180.500876876954 0.372 "rs17369331" 0.372
1 "C1orf106" 100 1000 199127291 199151486 84.8830829798981 0.86 "rs6661044" 0.86
1 "C1orf107" 143 1000 208067955 208097531 146.250317121939 0.409 "rs9308411" 0.409
1 "C1orf109" 128 1000 37919828 37928779 114.270437765418 0.802 "rs584433" 0.802
1 "C1orf110" 190 1000 161090710 161105229 180.538232071228 0.677 "rs1510324" 0.677
1 "C1orf111" 171 1e+05 160610138 160613268 195.997851201514 0.09232 "rs347282" 0.09232
1 "C1orf122" 29 1000 38046555 38047713 32.3904270884626 0.303 "rs473279" 0.303
1 "C1orf124" 67 1000 229540304 229556612 56.5068910666782 0.816 "rs508618" 0.816
1 "C1orf125" 338 1000 177601737 177790493 300.622987798458 0.929 "rs10913734" 0.929
1 "C1orf127" 104 1000 10929119 10946845 102.902446730579 0.512 "rs12073585" 0.512
1 "C1orf129" 163 1000 169171259 169234570 164.65375775716 0.449 "rs16863856" 0.449
1 "C1orf130" 88 1000 24755188 24808403 74.9476287476384 0.838 "rs4073051" 0.838
1 "C1orf135" 66 1000 26033083 26058435 50.9522588342079 0.914 "rs2072749" 0.914
1 "C1orf14" 109 1000 181135622 181189176 95.3162537954738 0.822 "rs4285667" 0.822
1 "C1orf142" 83 1000 225989319 226035550 64.4142880193607 0.935 "rs6693054" 0.935
1 "C1orf144" 62 1e+05 16566169 16597227 92.6957083181598 0.00699 "rs566724" 0.00699
1 "C1orf146" 70 1000 92456160 92483955 65.3224747150272 0.636 "rs3122320" 0.636
1 "C1orf150" 88 1000 245779073 245806471 84.9262864276412 0.573 "rs3934418" 0.573
1 "C1orf151" 81 1000 19796053 19827761 64.1841161536877 0.915 "rs7517326" 0.915
1 "C1orf156" 153 1000 168028295 168030655 151.373187534462 0.522 "rs4656195" 0.522
1 "C1orf157" 95 1e+05 202268197 202277011 115.52852589802 0.07474 "rs2796435" 0.07474
1 "C1orf159" 51 1000 1007060 1041599 52.9437896363636 0.399 "rs6701114" 0.399
1 "C1orf161" 66 1000 116455898 116479384 72.6602935765151 0.268 "rs1146353" 0.268
1 "C1orf163" 90 1000 52925101 52936626 106.978295964823 0.107 "rs6682749" 0.107
1 "C1orf173" 218 1000 74806382 74912010 228.947195146515 0.292 "rs699855" 0.292
1 "C1orf174" 84 1000 3795556 3806709 90.1671320155116 0.303 "rs12132240" 0.303
1 "C1orf175" 189 1000 54880031 54948527 191.626712263372 0.433 "rs6683397" 0.433
1 "C1orf176" 72 1e+06 40747019 40754801 115.134071927979 0.00094 "rs11208291" 0.00094
1 "C1orf182" 70 1e+05 154573728 154583409 101.553174509216 0.00817 "rs4661038" 0.00817
1 "C1orf183" 144 1000 112069892 112099942 115.184690059506 0.963 "rs475502" 0.963
1 "C1orf189" 53 1e+05 152438471 152445433 69.5617142753872 0.06307 "rs3790613" 0.06307
1 "C1orf192" 84 1000 159601144 159604288 90.7590757618959 0.288 "rs12140361" 0.288
1 "C1orf198" 147 1000 229039488 229070900 155.950416652214 0.291 "rs1028543" 0.291
1 "C1orf21" 282 1e+05 182622772 182864778 320.800109626397 0.05568 "rs4381150" 0.05568
1 "C1orf210" 87 1000 43520143 43523837 71.9828836694844 0.877 "rs6659374" 0.877
1 "C1orf212" 85 1e+05 35091710 35097932 113.799041775537 0.02022 "rs10493064" 0.02022
1 "C1orf213" 70 1000 23568050 23570866 50.2644038756656 0.964 "rs10917378" 0.964
1 "C1orf216" 31 1e+05 35952063 35957377 48.255377010086 0.02487 "rs715998" 0.02487
1 "C1orf222" 32 1e+05 1843255 1849228 44.1085831246657 0.07532 "rs2803331" 0.07532
1 "C1orf25" 53 1000 183353840 183392739 55.4078733257453 0.384 "rs6677056" 0.384
1 "C1orf26" 82 1000 183392814 183527536 81.6862854693541 0.489 "rs11803823" 0.489
1 "C1orf32" 79 1000 165154619 165211185 76.3051338124566 0.565 "rs1543315" 0.565
1 "C1orf35" 36 1000 226355050 226357645 30.5076590169514 0.727 "rs12116745" 0.727
1 "C1orf51" 65 1000 148521852 148526125 69.0260633504562 0.343 "rs6655935" 0.343
1 "C1orf52" 122 1000 85490243 85497913 141.964211070036 0.10447 "rs6670921" 0.10447
1 "C1orf54" 67 1000 148511821 148519951 77.6798469759075 0.175 "rs6655935" 0.175
1 "C1orf55" 51 1e+06 224237025 224253689 89.4702933814569 0.000702 "rs2295418" 0.000702
1 "C1orf57" 91 1000 231152992 231180842 106.464258608656 0.128 "rs10973" 0.128
1 "C1orf58" 21 1000 220952528 220972729 26.8167909774566 0.177 "rs1053316" 0.177
1 "C1orf61" 75 1000 154640678 154665808 72.3582105546751 0.565 "rs10494305" 0.565
1 "C1orf63" 11 1000 25441326 25446572 13.8045123808215 0.244 "rs1043879" 0.244
1 "C1orf64" 103 1e+06 16203317 16205771 484.282847850321 0 "rs3754329" 1e-50
1 "C1orf65" 91 1000 221633390 221635435 92.2737843853319 0.443 "rs1095174" 0.443
1 "C1orf66" 72 1000 154964901 154973365 60.1585949770164 0.839 "rs3806415" 0.839
1 "C1orf67" 101 1e+05 223183985 223222249 122.191580468698 0.07436 "rs16858926" 0.07436
1 "C1orf69" 59 1000 226420051 226436581 49.9584826555251 0.793 "rs12116745" 0.793
1 "C1orf74" 145 1000 208022284 208024513 158.466656672895 0.21 "rs9308411" 0.21
1 "C1orf77" 32 1000 151873148 151884603 21.3378816357517 0.924 "rs11265625" 0.924
1 "C1orf83" 131 1000 54291861 54338004 143.02301791797 0.223 "rs4483354" 0.223
1 "C1orf84" 55 1000 43628142 43645152 45.6642799085491 0.811 "rs1999674" 0.811
1 "C1orf9" 118 1000 170768882 170847596 133.572972653237 0.155 "rs10798026" 0.155
1 "C1orf93" 54 1000 2508108 2512762 65.0098990830595 0.145 "rs11573997" 0.145
1 "C1QA" 108 1000 22835704 22838762 87.8781822257263 0.922 "rs682658" 0.922
1 "C1QC" 108 1000 22842704 22847190 96.9649360516852 0.768 "rs682658" 0.768
1 "C8A" 176 1000 57093066 57156482 166.418832278168 0.686 "rs911248" 0.686
1 "CA6" 145 1000 8928508 8957735 147.834147256479 0.419 "rs12021597" 0.419
1 "CACNA1S" 292 1000 199275262 199348317 307.916308728149 0.25 "rs6664337" 0.25
1 "CADM3" 92 1000 157408000 157439556 92.8351180197008 0.456 "rs10489848" 0.456
1 "CALML6" 33 1e+06 1836125 1838593 82.5204083720377 4e-06 "rs2803331" 4e-06
1 "CAMK1G" 180 1000 207823667 207853907 192.912880148176 0.242 "rs9429821" 0.242
1 "CAMSAP1L1" 169 1000 198975308 199096454 180.829536432437 0.253 "rs6661044" 0.253
1 "CAMTA1" 1153 1000 6767970 7752351 1209.16953463898 0.122 "rs17027053" 0.122
1 "CAP1" 121 1000 40278841 40310908 136.489719045179 0.159 "rs12035579" 0.159
1 "CAPN2" 160 1000 221966741 222030343 143.804755022814 0.816 "rs1153968" 0.816
1 "CAPN9" 301 1000 228949752 229004372 268.666883398878 0.91 "rs5046" 0.91
1 "CAPZA1" 80 1000 112963597 113015764 68.1447204986222 0.825 "rs3790598" 0.825
1 "CASP9" 135 1000 15691381 15723377 122.942095845003 0.763 "rs16851665" 0.763
1 "CASQ2" 289 1000 116044148 116112949 280.43928674182 0.63 "rs12132217" 0.63
1 "CASZ1" 182 1000 10619252 10779294 169.360045627714 0.74 "rs12567505" 0.74
1 "CC2D1B" 36 1000 52588854 52604452 37.7322121165642 0.39 "rs7556402" 0.39
1 "CCBL2" 153 1000 89174043 89231104 161.563722463225 0.302 "rs17130660" 0.302
1 "CCDC18" 117 1000 93418507 93516856 118.88635677881 0.434 "rs2031226" 0.434
1 "CCDC21" 185 1000 26433279 26477886 159.234104882093 0.915 "rs1889755" 0.915
1 "CCDC23" 74 1000 43045319 43055510 50.1118659784766 0.985 "rs2816602" 0.985
1 "CCDC28B" 34 1000 32438788 32443578 30.968299019413 0.617 "rs16834897" 0.617
1 "CD164L2" 44 1000 27578182 27582392 42.4773353704068 0.537 "rs10794501" 0.537
1 "CD1A" 57 1000 156490550 156494682 45.5596328089113 0.862 "rs7512936" 0.862
1 "CD1B" 61 1000 156564363 156567945 59.2117995348747 0.541 "rs7545457" 0.541
1 "CD244" 130 1000 159066573 159099269 127.083040079114 0.556 "rs11265515" 0.556
1 "CD247" 276 1000 165666500 165754471 293.932946113028 0.219 "rs13376681" 0.219
1 "CD34" 132 1000 206126505 206151306 111.401409556269 0.903 "rs1555138" 0.903
1 "CD46" 95 1000 205992024 206035481 86.1309763725938 0.731 "rs17006738" 0.731
1 "CD48" 90 1000 158915159 158948209 90.4450424197262 0.467 "rs12753113" 0.467
1 "CD52" 133 1000 26516997 26519601 138.11503006478 0.363 "rs12124895" 0.363
1 "CD58" 75 1000 116858679 116915126 90.2968401324871 0.11 "rs766429" 0.11
1 "CD5L" 124 1000 156067327 156078258 96.6801830774645 0.967 "rs6678324" 0.967
1 "CDC20" 42 1000 43597212 43601460 33.6019443719349 0.819 "rs1999595" 0.819
1 "CDC42BPA" 637 1e+05 225244188 225572449 692.347843238774 0.06345 "rs2802269" 0.06345
1 "CDC42SE1" 60 1000 149290070 149298749 66.185879369817 0.272 "rs11204776" 0.272
1 "CDC73" 126 1000 191357783 191487679 130.444466487186 0.375 "rs12117100" 0.375
1 "CDCA8" 138 1000 37930745 37947978 128.783087882181 0.701 "rs535394" 0.701
1 "CDKN2C" 39 1000 51206954 51212897 24.5987441062912 0.965 "rs3176466" 0.965
1 "CENPL" 28 1000 172035310 172060649 35.0991333192494 0.167 "rs2092926" 0.167
1 "CEP350" 250 1000 178190530 178350638 263.618534393256 0.265 "rs12062341" 0.265
1 "CEPT1" 132 1e+05 111483771 111529247 172.155064843104 0.01079 "rs2477583" 0.01079
1 "CFHR2" 75 1e+05 195179556 195194979 112.335445224628 0.003416 "rs12116643" 0.003416
1 "CFHR5" 93 1000 195213289 195245426 91.2818282734125 0.531 "rs2298883" 0.531
1 "CGN" 73 1000 149750485 149777791 75.326379788019 0.403 "rs1539493" 0.403
1 "CHD5" 98 1e+05 6084439 6162770 122.576376334801 0.04709 "rs7542655" 0.04709
1 "CKS1B" 39 1000 153213837 153218346 47.4148511616478 0.167 "rs6682611" 0.167
1 "CLCA1" 173 1000 86707113 86738562 155.89908941388 0.82 "rs11161830" 0.82
1 "CLCA2" 173 1000 86662356 86694828 166.295995629036 0.629 "rs11161830" 0.629
1 "CLCNKB" 99 1e+05 16242833 16256390 125.143662902897 0.03902 "rs3754329" 0.03902
1 "CLDN19" 54 1000 42971350 42978512 47.5738999211642 0.719 "rs4660655" 0.719
1 "CLK2" 42 1000 153499282 153509905 34.2426733852041 0.797 "rs2990247" 0.797
1 "CLSPN" 37 1000 35974404 36008138 36.2715416625014 0.503 "rs715998" 0.503
1 "CNIH3" 293 1000 222870801 222994872 322.996387340778 0.11 "rs2018908" 0.11
1 "CNKSR1" 109 1000 26376567 26388962 96.6128589577402 0.796 "rs10794523" 0.796
1 "CNR2" 25 1000 24073046 24112404 21.5601084674919 0.661 "rs4649119" 0.661
1 "COG2" 268 1000 228844880 228896351 290.588747558112 0.164 "rs2148964" 0.164
1 "COL11A1" 489 1000 103114610 103346640 526.640235426818 0.116 "rs1591636" 0.116
1 "COL16A1" 112 1000 31890434 31942355 115.512299424914 0.391 "rs11584199" 0.391
1 "COL24A1" 684 1000 85967503 86394709 703.11891910927 0.298 "rs3753786" 0.298
1 "COL9A2" 62 1000 40538749 40555526 43.7386640187091 0.962 "rs6691598" 0.962
1 "CPSF3L" 24 1000 1236827 1249909 28.0962765442818 0.256 "rs2765023" 0.256
1 "CR1" 189 1000 205736095 205881733 167.231647370657 0.871 "rs12021671" 0.871
1 "CR2" 118 1000 205694292 205729863 111.131384767539 0.66 "rs12021671" 0.66
1 "CRABP2" 80 1000 154936029 154941999 73.5919747071013 0.68 "rs3806415" 0.68
1 "CREG1" 197 1000 165776874 165789680 181.557846510849 0.778 "rs13376681" 0.778
1 "CRNN" 116 1000 150648342 150653352 133.447723427728 0.128 "rs11204996" 0.128
1 "CROCC" 53 1000 17121031 17172061 50.4258149168084 0.575 "rs6683744" 0.575
1 "CSF1" 109 1000 110254755 110273878 100.921919759542 0.697 "rs7518551" 0.697
1 "CSF3R" 128 1000 36704230 36721096 121.99020937653 0.633 "rs6667860" 0.633
1 "CSMD2" 945 1e+05 33752195 34404030 1052.68641991747 0.00811 "rs16835507" 0.00811
1 "CSRP1" 153 1000 199719282 199742873 148.044576228923 0.598 "rs12135020" 0.598
1 "CTBS" 133 1000 84792809 84812686 146.809553102136 0.195 "rs2994933" 0.195
1 "CTH" 107 1000 70649542 70677841 103.82052671461 0.569 "rs3856027" 0.569
1 "CTNNBIP1" 57 1000 9830920 9892903 45.9680562423428 0.852 "rs12406876" 0.852
1 "CTPS" 112 1000 41217593 41250822 105.763361464542 0.648 "rs2361654" 0.648
1 "CTSK" 42 1000 149035310 149047436 21.1369884947349 0.997 "rs10305671" 0.997
1 "CTSS" 52 1000 148969175 149004929 40.6804779450091 0.872 "rs12746973" 0.872
1 "CTTNBP2NL" 138 1000 112740382 112803739 123.69292883284 0.803 "rs12075865" 0.803
1 "CYB561D1" 75 1000 109838244 109843000 76.9810877115839 0.415 "rs552101" 0.415
1 "CYP2J2" 126 1000 60131567 60165011 110.718775400442 0.832 "rs11581107" 0.832
1 "CYP4A11" 38 1000 47167432 47179743 23.4624305924507 0.969 "rs9333061" 0.969
1 "CYP4B1" 76 1000 47037256 47057608 73.1610800983361 0.571 "rs11583588" 0.571
1 "CYP4X1" 81 1000 47261826 47289010 71.1809109534622 0.774 "rs1553390" 0.774
1 "DAB1" 1752 1000 57236166 58488799 1732.85312650932 0.623 "rs10493246" 0.623
1 "DARC" 70 1000 157441133 157442914 67.6612315581275 0.557 "rs10489848" 0.557
1 "DARS2" 54 1000 172060580 172094305 60.9942513565308 0.239 "rs4652298" 0.239
1 "DBT" 103 1e+06 100425065 100487997 484.282847850321 0 "rs2784173" 1e-50
1 "DCDC2B" 34 1000 32447281 32454384 32.8069007619889 0.526 "rs6425795" 0.526
1 "DCST2" 45 1000 153257626 153272881 32.5028611400217 0.918 "rs6427128" 0.918
1 "DDAH1" 327 1000 85556755 85703411 338.499485085665 0.319 "rs6670921" 0.319
1 "DDOST" 128 1e+06 20850846 20860624 202.66842220766 2.9e-05 "rs10157351" 2.9e-05
1 "DDX59" 138 1e+05 198879787 198905749 171.451201747586 0.02807 "rs9427710" 0.02807
1 "DEDD" 55 1e+06 159357391 159369102 107.106659529842 3.3e-05 "rs4656287" 3.3e-05
1 "DENND2C" 84 1000 114928718 115014255 61.5188235301537 0.969 "rs17032791" 0.969
1 "DENND2D" 148 1000 111531323 111544804 152.962256716527 0.373 "rs2477583" 0.373
1 "DENND4B" 47 1000 152168600 152185778 45.6629368059767 0.528 "rs12043350" 0.528
1 "DEPDC1" 164 1000 68712422 68735387 184.539438199039 0.13 "rs912499" 0.13
1 "DFFB" 144 1000 3763704 3791853 155.336857842092 0.245 "rs12132240" 0.245
1 "DHDDS" 84 1e+05 26631388 26670382 104.421149041248 0.06503 "rs12137896" 0.06503
1 "DHRS3" 139 1e+05 12550525 12600407 161.15377899871 0.0962 "rs12029485" 0.0962
1 "DIRAS3" 86 1000 68284232 68289048 95.8167636161654 0.22 "rs6658676" 0.22
1 "DLGAP3" 100 1000 35103623 35143571 82.6374901857668 0.896 "rs12408202" 0.896
1 "DMAP1" 44 1000 44451711 44458938 29.8568961250799 0.949 "rs10890294" 0.949
1 "DMRTB1" 88 1000 53697659 53705746 96.5929018717927 0.249 "rs11206165" 0.249
1 "DNAJC6" 260 1000 65503017 65654140 232.399922460191 0.89 "rs17127541" 0.89
1 "DNAJC8" 75 1000 28399376 28432129 73.9380092875998 0.513 "rs17185136" 0.513
1 "DNASE2B" 149 1000 84636802 84653279 146.051533723792 0.553 "rs12752696" 0.553
1 "DNM3" 565 1000 170077260 170648480 0 1 "rs17369331" 1
1 "DNTTIP2" 62 1000 94107923 94117330 64.2696547625581 0.397 "rs2301022" 0.397
1 "DPH5" 74 1e+05 101227768 101263950 94.8209942261054 0.0519 "rs12561853" 0.0519
1 "DPT" 182 1000 166931329 166965052 180.047368059866 0.527 "rs607484" 0.527
1 "DUSP12" 169 1000 159986204 159993576 154.797419288244 0.776 "rs16856026" 0.776
1 "E2F2" 70 1e+05 23705508 23730300 103.402907192591 0.00582 "rs12122778" 0.00582
1 "ECE1" 191 1000 21416326 21544621 188.13743954922 0.545 "rs4654918" 0.545
1 "ECHDC2" 48 1e+05 53134491 53160034 66.0585372804608 0.04285 "rs12749112" 0.04285
1 "EFCAB7" 106 1000 63761855 63810952 115.183074720587 0.255 "rs217452" 0.255
1 "EFNA3" 54 1e+05 153317971 153326638 77.0495190264391 0.02141 "rs6427128" 0.02141
1 "EFNA4" 55 1000 153302836 153308653 57.8643702095284 0.37 "rs6427128" 0.37
1 "EIF2B3" 149 1000 45089036 45224869 160.309202539646 0.249 "rs12141099" 0.249
1 "EIF3I" 34 1000 32460557 32469792 20.8865055370451 0.962 "rs6425795" 0.962
1 "EIF4G3" 229 1000 21005560 21375927 211.252306271341 0.794 "rs2038089" 0.794
1 "ELA2B" 122 1000 15675182 15690482 133.534997978358 0.224 "rs3765370" 0.224
1 "ELA3A" 86 1000 22200735 22211622 85.8261974480006 0.485 "rs3820285" 0.485
1 "ELAVL4" 121 1000 50347224 50439643 0 1 "rs17381033" 1
1 "ELK4" 120 1000 203851857 203868623 107.009344235258 0.796 "rs7529037" 0.796
1 "ENO1" 78 1000 8843649 8861367 81.1594860082903 0.381 "rs6577532" 0.381
1 "EPHA10" 149 1000 37954232 38003411 136.607765648132 0.758 "rs535394" 0.758
1 "EPHA10" 149 1000 37954232 38003411 136.607765648132 0.758 "rs535394" 0.758
1 "EPHA2" 91 1000 16323418 16355151 75.7503516253515 0.875 "rs1566146" 0.875
1 "EPHA8" 114 1000 22762590 22802674 99.6302269053289 0.829 "rs682658" 0.829
1 "EPRS" 143 1000 218208564 218286623 120.034292747959 0.919 "rs950455" 0.919
1 "EPS15" 109 1000 51592522 51757583 114.020170357746 0.352 "rs12732738" 0.352
