"Chr" "Gene" "nSNPs" "nSims" "Start" "Stop" "Test" "Pvalue" "Best-SNP" "SNP-pvalue"
1 "C1orf150" 80 1000 245779073 245806471 92.1802911777272 0.166 "rs2387040" 0.166
1 "C1orf151" 66 1000 19796053 19827761 76.306506246092 0.181 "rs2294630" 0.181
1 "C1orf156" 140 1000 168028295 168030655 138.373555246785 0.523 "rs2420506" 0.523
1 "C1orf157" 94 1000 202268197 202277011 100.43250449475 0.306 "rs2810615" 0.306
1 "C1orf159" 41 1000 1007060 1041599 25.7338857063884 0.97 "rs4970405" 0.97
1 "C1orf161" 48 1000 116455898 116479384 41.7075730239623 0.727 "rs12093582" 0.727
1 "C1orf163" 81 1000 52925101 52936626 93.4834665135646 0.162 "rs681865" 0.162
1 "C1orf168" 138 1000 56957064 57057957 146.808029716889 0.288 "rs857109" 0.288
1 "C1orf173" 200 1000 74806382 74912010 187.408188938352 0.729 "rs11580409" 0.729
1 "C1orf174" 68 1000 3795556 3806709 81.9596221417248 0.119 "rs7530189" 0.119
1 "C1orf175" 169 1e+05 54880031 54948527 215.549939917598 0.00898 "rs501260" 0.00898
1 "C1orf176" 70 1000 40747019 40754801 66.6324873048346 0.592 "rs10489165" 0.592
1 "C1orf182" 62 1000 154573728 154583409 61.6124429003324 0.49 "rs7551218" 0.49
1 "C1orf183" 125 1000 112069892 112099942 140.958388173009 0.156 "rs197374" 0.156
1 "C1orf189" 50 1000 152438471 152445433 48.2958180787146 0.542 "rs2274993" 0.542
1 "C1orf192" 83 1000 159601144 159604288 82.3021537135765 0.501 "rs13374037" 0.501
1 "C1orf198" 128 1e+05 229039488 229070900 170.332865534122 0.00733 "rs1202610" 0.00733
1 "C1orf21" 259 1000 182622772 182864778 284.898854286055 0.129 "rs12070712" 0.129
1 "C1orf210" 84 1000 43520143 43523837 64.9435344287761 0.939 "rs1098182" 0.939
1 "C1orf212" 66 1000 35091710 35097932 77.4133102261413 0.159 "rs10493064" 0.159
1 "C1orf213" 64 1000 23568050 23570866 61.0071187499534 0.583 "rs10737472" 0.583
1 "C1orf216" 27 1000 35952063 35957377 34.0016304043328 0.166 "rs677661" 0.166
1 "C1orf222" 26 1000 1843255 1849228 34.6249819833473 0.12 "rs2803291" 0.12
1 "C1orf25" 47 1000 183353840 183392739 43.5322004821907 0.617 "rs12404187" 0.617
1 "C1orf26" 72 1000 183392814 183527536 71.0058216084026 0.511 "rs1336752" 0.511
1 "C1orf32" 71 1000 165154619 165211185 86.1071944922149 0.107 "rs6690192" 0.107
1 "C1orf35" 28 1e+05 226355050 226357645 42.5570568237802 0.03839 "rs849749" 0.03839
1 "C1orf43" 56 1000 152445806 152459897 62.910275986215 0.245 "rs2274993" 0.245
1 "C1orf51" 61 1000 148521852 148526125 52.6183150657271 0.769 "rs11581793" 0.769
1 "C1orf52" 117 1000 85490243 85497913 134.362836230963 0.13 "rs12403276" 0.13
1 "C1orf54" 62 1e+05 148511821 148519951 82.642302606772 0.04102 "rs11581793" 0.04102
1 "C1orf55" 45 1000 224237025 224253689 44.005834700279 0.514 "rs17514975" 0.514
1 "C1orf57" 76 1000 231152992 231180842 88.3120603033792 0.158 "rs16858520" 0.158
1 "C1orf58" 8 1000 220952528 220972729 4.25933616001686 0.833 "rs41424447" 0.833
1 "C1orf61" 70 1000 154640678 154665808 63.4414208902311 0.697 "rs4275445" 0.697
1 "C1orf63" 9 1000 25441326 25446572 7.12602664350021 0.624 "rs742393" 0.624
1 "C1orf64" 87 1e+05 16203317 16205771 118.099077146213 0.01489 "rs4661346" 0.01489
1 "C1orf65" 78 1000 221633390 221635435 81.6346605422113 0.367 "rs1518038" 0.367
1 "C1orf66" 52 1000 154964901 154973365 55.7993415729331 0.334 "rs16837644" 0.334
1 "C1orf67" 91 1e+05 223183985 223222249 111.407984756688 0.072 "rs16857749" 0.072
1 "C1orf69" 52 1000 226420051 226436581 45.3797568741025 0.73 "rs12142165" 0.73
1 "C1orf71" 147 1000 244796428 244897049 135.805810948106 0.736 "rs6696420" 0.736
1 "C1orf74" 127 1000 208022284 208024513 119.04795851314 0.68 "rs674433" 0.68
1 "C1orf77" 29 1000 151873148 151884603 29.1939374401204 0.455 "rs3806234" 0.455
1 "C1orf83" 123 1000 54291861 54338004 139.044287782875 0.153 "rs913811" 0.153
1 "C1orf84" 49 1000 43628142 43645152 44.396765015962 0.66 "rs2494997" 0.66
1 "C1orf9" 108 1e+05 170768882 170847596 129.382663535206 0.07878 "rs2213712" 0.07878
1 "C1orf93" 45 1e+05 2508108 2512762 58.9413873156954 0.0794 "rs4474198" 0.0794
1 "C1QA" 103 1000 22835704 22838762 109.461824738004 0.313 "rs631090" 0.313
1 "C1QC" 105 1000 22842704 22847190 92.216472645016 0.809 "rs631090" 0.809
1 "C8A" 136 1000 57093066 57156482 130.708463381055 0.612 "rs1418471" 0.612
1 "CA6" 131 1000 8928508 8957735 121.289523187842 0.717 "rs10746482" 0.717
1 "CACNA1S" 272 1000 199275262 199348317 251.641040159952 0.807 "rs12046840" 0.807
1 "CADM3" 77 1000 157408000 157439556 79.9681596519991 0.386 "rs12131851" 0.386
1 "CALML6" 28 1000 1836125 1838593 22.5338103824252 0.756 "rs2803291" 0.756
1 "CAMK1G" 149 1000 207823667 207853907 143.970805244912 0.601 "rs3737913" 0.601
1 "CAMSAP1L1" 156 1000 198975308 199096454 147.522686684554 0.674 "rs12042035" 0.674
1 "CAMTA1" 1073 1000 6767970 7752351 1122.29216390769 0.144 "rs11578279" 0.144
1 "CAP1" 117 1000 40278841 40310908 119.320384208939 0.423 "rs12127899" 0.423
1 "CAPN2" 144 1000 221966741 222030343 129.100755281138 0.808 "rs17739" 0.808
1 "CAPN9" 277 1000 228949752 229004372 283.701746022275 0.378 "rs3895368" 0.378
1 "CAPZA1" 72 1000 112963597 113015764 87.2115526027928 0.107 "rs3748655" 0.107
1 "CASP9" 125 1000 15691381 15723377 138.689793128357 0.19 "rs4645988" 0.19
1 "CASQ1" 98 1000 158426988 158438300 81.7941396737922 0.881 "rs4656889" 0.881
1 "CASQ2" 268 1000 116044148 116112949 253.684737498723 0.726 "rs950369" 0.726
1 "CASZ1" 141 1000 10619252 10779294 123.882395689279 0.847 "rs11121623" 0.847
1 "CC2D1B" 33 1e+05 52588854 52604452 54.5555948844507 0.01053 "rs10157619" 0.01053
1 "CCDC18" 106 1000 93418507 93516856 99.8806024270955 0.649 "rs2281524" 0.649
1 "CCDC21" 177 1e+05 26433279 26477886 216.1215775202 0.02396 "rs11583258" 0.02396
1 "CCDC23" 65 1000 43045319 43055510 67.4305752404049 0.394 "rs3738503" 0.394
1 "CCDC28B" 25 1000 32438788 32443578 25.5667198454315 0.431 "rs12032332" 0.431
1 "CCNL2" 2 1000 1310953 1324553 3.87588395881227 0.144 "rs2765033" 0.144
1 "CD164L2" 33 1000 27578182 27582392 29.1572089018784 0.659 "rs12742921" 0.659
1 "CD1A" 33 1000 156490550 156494682 26.6919185488687 0.773 "rs3138099" 0.773
1 "CD1B" 47 1000 156564363 156567945 52.1984348481118 0.279 "rs12139388" 0.279
1 "CD244" 111 1e+05 159066573 159099269 130.553151744663 0.09914 "rs480104" 0.09914
1 "CD247" 248 1000 165666500 165754471 212.539123156761 0.95 "rs909937" 0.95
1 "CD34" 110 1000 206126505 206151306 83.0735464667678 0.974 "rs1204672" 0.974
1 "CD46" 73 1000 205992024 206035481 88.3898623469283 0.106 "rs4562622" 0.106
1 "CD48" 70 1000 158915159 158948209 63.7884941533019 0.686 "rs1577544" 0.686
1 "CD52" 127 1000 26516997 26519601 136.272014474015 0.271 "rs4072445" 0.271
1 "CD58" 65 1000 116858679 116915126 51.8226250666268 0.882 "rs10802189" 0.882
1 "CD5L" 112 1000 156067327 156078258 123.854311426558 0.209 "rs2281870" 0.209
1 "CDC20" 38 1000 43597212 43601460 41.0838347193705 0.337 "rs1098182" 0.337
1 "CDC42BPA" 585 1000 225244188 225572449 543.404415745144 0.89 "rs537004" 0.89
1 "CDC42SE1" 54 1000 149290070 149298749 48.078284300463 0.701 "rs6684154" 0.701
1 "CDC73" 113 1000 191357783 191487679 104.079307615787 0.714 "rs17600278" 0.714
1 "CDCA8" 119 1000 37930745 37947978 109.769770741777 0.716 "rs11264081" 0.716
1 "CDKN2C" 34 1000 51206954 51212897 30.1065102599361 0.659 "rs3176466" 0.659
1 "CENPL" 23 1000 172035310 172060649 30.0841917591471 0.147 "rs2068871" 0.147
1 "CEP350" 235 1000 178190530 178350638 252.066379821603 0.212 "rs6657347" 0.212
1 "CEPT1" 122 1000 111483771 111529247 123.819962243715 0.437 "rs2297702" 0.437
1 "CFHR2" 67 1e+05 195179556 195194979 85.3105840758754 0.06508 "rs1170880" 0.06508
1 "CFHR5" 84 1000 195213289 195245426 73.3178539913834 0.791 "rs1170880" 0.791
1 "CGN" 68 1000 149750485 149777791 62.1481815301412 0.677 "rs12121608" 0.677
1 "CHD5" 72 1000 6084439 6162770 72.9365756793012 0.447 "rs9434661" 0.447
1 "CKS1B" 37 1000 153213837 153218346 35.0024270235764 0.563 "rs11264286" 0.563
1 "CLCA1" 152 1000 86707113 86738562 148.461867984165 0.566 "rs5744355" 0.566
1 "CLCA2" 148 1000 86662356 86694828 144.887448332581 0.557 "rs5744355" 0.557
1 "CLCNKB" 81 1000 16242833 16256390 97.1197049825222 0.107 "rs10927894" 0.107
1 "CLDN19" 48 1000 42971350 42978512 30.363834851404 0.978 "rs11581094" 0.978
1 "CLK2" 30 1000 153499282 153509905 17.2076246819549 0.97 "rs2990245" 0.97
1 "CLSPN" 33 1e+05 35974404 36008138 45.5249602352581 0.07203 "rs715998" 0.07203
1 "CNIH3" 278 1000 222870801 222994872 274.739466191148 0.544 "rs12730234" 0.544
1 "CNKSR1" 102 1000 26376567 26388962 97.8798546572068 0.597 "rs6689145" 0.597
1 "CNR2" 14 1000 24073046 24112404 6.69006837834786 0.946 "rs12404321" 0.946
1 "COG2" 253 1000 228844880 228896351 273.185462632837 0.183 "rs2493144" 0.183
1 "COL11A1" 461 1000 103114610 103346640 477.146024307787 0.292 "rs11809524" 0.292
1 "COL16A1" 100 1000 31890434 31942355 87.7588471621523 0.804 "rs4949465" 0.804
1 "COL24A1" 640 1000 85967503 86394709 683.411663436591 0.114 "rs1507270" 0.114
1 "COL9A2" 53 1000 40538749 40555526 42.8923496875663 0.838 "rs453604" 0.838
1 "CPSF3L" 11 1000 1236827 1249909 9.03133340570553 0.619 "rs12073590" 0.619
1 "CR1" 168 1000 205736095 205881733 178.277020544045 0.279 "rs3085" 0.279
1 "CR2" 108 1000 205694292 205729863 85.2540640883954 0.948 "rs12729446" 0.948
1 "CRABP2" 59 1e+05 154936029 154941999 78.4907086280764 0.04574 "rs6700323" 0.04574
1 "CREG1" 175 1000 165776874 165789680 153.05198932453 0.883 "rs909937" 0.883
1 "CRNN" 111 1e+05 150648342 150653352 143.074377093619 0.02178 "rs11204987" 0.02178
1 "CSF1" 94 1e+05 110254755 110273878 114.559288973304 0.07352 "rs366735" 0.07352
1 "CSF3R" 110 1000 36704230 36721096 92.1943327213496 0.89 "rs4462104" 0.89
1 "CSMD2" 846 1000 33752195 34404030 891.110239399295 0.137 "rs7535080" 0.137
1 "CSRP1" 142 1000 199719282 199742873 123.597533337108 0.865 "rs12021779" 0.865
1 "CTBS" 116 1e+05 84792809 84812686 161.07904591196 0.0036 "rs3768247" 0.0036
1 "CTH" 98 1000 70649542 70677841 108.757788674498 0.215 "rs1021737" 0.215
1 "CTNNBIP1" 50 1000 9830920 9892903 50.9766497673083 0.435 "rs6699320" 0.435
1 "CTPS" 104 1000 41217593 41250822 99.7729070628124 0.599 "rs7534059" 0.599
1 "CTSK" 33 1000 149035310 149047436 35.7612171418592 0.34 "rs10305700" 0.34
1 "CTSS" 44 1000 148969175 149004929 48.9229795632529 0.282 "rs12085336" 0.282
1 "CTTNBP2NL" 124 1000 112740382 112803739 103.46647057319 0.91 "rs2370851" 0.91
1 "CYB561D1" 67 1000 109838244 109843000 71.7621651703174 0.323 "rs7550711" 0.323
1 "CYP4A11" 32 1000 47167432 47179743 27.3104145985679 0.703 "rs9333061" 0.703
1 "CYP4B1" 66 1000 47037256 47057608 60.9140027906261 0.654 "rs12082811" 0.654
1 "CYP4X1" 64 1e+05 47261826 47289010 81.0048808716104 0.07421 "rs2055498" 0.07421
1 "DAB1" 1610 1000 57236166 58488799 1677.79787608166 0.117 "rs41324751" 0.117
1 "DARC" 57 1000 157441133 157442914 53.4245481770394 0.61 "rs3027012" 0.61
1 "DARS2" 42 1000 172060580 172094305 32.9194733612071 0.841 "rs2295957" 0.841
1 "DBT" 98 1000 100425065 100487997 95.1744318325292 0.562 "rs17420377" 0.562
1 "DCDC2B" 25 1000 32447281 32454384 25.9550612676813 0.41 "rs12032332" 0.41
1 "DCST2" 40 1000 153257626 153272881 42.0306044319516 0.383 "rs2306125" 0.383
1 "DDAH1" 307 1000 85556755 85703411 314.753319115337 0.368 "rs12735541" 0.368
1 "DDEFL1" 99 1000 23627642 23683258 96.8282563334258 0.543 "rs10737472" 0.543
1 "DDOST" 107 1000 20850846 20860624 85.665599381515 0.936 "rs11579252" 0.936
1 "DDX59" 126 1000 198879787 198905749 103.510141182246 0.929 "rs10494824" 0.929
1 "DEDD" 52 1000 159357391 159369102 63.060184205624 0.14 "rs3813620" 0.14
1 "DENND2C" 80 1000 114928718 115014255 81.2174600400572 0.441 "rs3789627" 0.441
1 "DENND2D" 133 1000 111531323 111544804 146.936368352538 0.193 "rs2297702" 0.193
1 "DENND4B" 43 1e+05 152168600 152185778 57.0107277189643 0.07459 "rs6413529" 0.07459
1 "DEPDC1" 152 1000 68712422 68735387 149.028423170657 0.553 "rs6666594" 0.553
1 "DFFB" 124 1000 3763704 3791853 107.647727436925 0.852 "rs7530189" 0.852
1 "DHDDS" 75 1000 26631388 26670382 76.9171613868267 0.417 "rs7532866" 0.417
1 "DHRS3" 110 1000 12550525 12600407 112.383761118161 0.419 "rs4846106" 0.419
1 "DIRAS3" 67 1000 68284232 68289048 80.0947831111272 0.131 "rs1305001" 0.131
1 "DLGAP3" 82 1000 35103623 35143571 85.532980010421 0.373 "rs10493064" 0.373
1 "DMAP1" 38 1000 44451711 44458938 35.7701572271198 0.573 "rs11589379" 0.573
1 "DMRTB1" 72 1000 53697659 53705746 65.0627807938391 0.706 "rs6685296" 0.706
1 "DNAJC6" 249 1000 65503017 65654140 240.315566608639 0.642 "rs10889552" 0.642
1 "DNAJC8" 68 1000 28399376 28432129 47.8163155949706 0.97 "rs6686978" 0.97
1 "DNASE2B" 140 1000 84636802 84653279 150.077700349499 0.265 "rs11578928" 0.265
1 "DNM3" 498 1000 170077260 170648480 513.684512568005 0.304 "rs12142161" 0.304
1 "DNTTIP2" 58 1000 94107923 94117330 53.3932978889936 0.647 "rs10489602" 0.647
1 "DPH5" 72 1000 101227768 101263950 58.7224323458968 0.87 "rs6693186" 0.87
1 "DPT" 159 1e+05 166931329 166965052 195.170592208142 0.02687 "rs2206289" 0.02687
1 "DUSP12" 157 1000 159986204 159993576 171.419165893068 0.204 "rs1503813" 0.204
1 "E2F2" 64 1000 23705508 23730300 65.3971587727761 0.428 "rs1555026" 0.428
1 "ECE1" 178 1000 21416326 21544621 172.941251081816 0.593 "rs3026867" 0.593
1 "ECHDC2" 37 1000 53134491 53160034 39.0215900800918 0.379 "rs2275758" 0.379
1 "EFCAB7" 97 1000 63761855 63810952 103.050085936154 0.318 "rs3790861" 0.318
1 "EFHD2" 58 1000 15609027 15629422 55.6815591171229 0.562 "rs10927787" 0.562
1 "EFNA3" 48 1000 153317971 153326638 40.7989753635311 0.76 "rs2306125" 0.76
1 "EFNA4" 48 1000 153302836 153308653 53.9313544667299 0.258 "rs2306125" 0.258
1 "EIF2B3" 134 1000 45089036 45224869 128.867968773639 0.609 "rs11573587" 0.609
1 "EIF2C1" 29 1000 36121396 36162486 24.3796251446366 0.71 "rs634335" 0.71
1 "EIF3I" 24 1000 32460557 32469792 30.7207046576963 0.162 "rs12032332" 0.162
1 "EIF4G3" 216 1000 21005560 21375927 188.58442061691 0.911 "rs6665549" 0.911
1 "ELA2B" 110 1e+05 15675182 15690482 135.136155543138 0.05212 "rs4645988" 0.05212
1 "ELA3A" 72 1000 22200735 22211622 63.5845170043846 0.75 "rs17427572" 0.75
1 "ELAVL4" 113 1000 50347224 50439643 111.284971694932 0.528 "rs11576734" 0.528
1 "ELK4" 115 1000 203851857 203868623 87.4248793900996 0.974 "rs4245717" 0.974
